_id	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.x	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.y	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
lepel/noun	0	0	0	0	0	0	-19.095954647439942	2.873579166525129	0	0	-42.28413656576422	-2.011964434880468	-29.76552205920412	3.3999556410251186	-11.298372730506951	-14.11205551410848
loop/noun	0	0	0	0	0	0	25.62243315353731	0.5535496045123991	0	0	-4.36171729584187	7.549041281060589	20.959054601065606	10.435274542959682	-3.26779280652883	35.79113566823389
lucratief/adj	0	0	0	0	0	0	-17.931316969629272	-14.771849685004577	0	0	33.16983469890304	-2.7722320741802537	13.212431893936515	6.865941771289186	-4.036351566143044	15.409667656516701
malaria/noun	0	0	0	0	0	0	26.10920208162044	14.154319231736642	0	0	1.025511678215288	18.563566439459898	-3.056044772462676	-14.36299586877375	6.813390000869183	35.7645161341151
mompel/verb	0	0	0	0	0	0	19.736202391235967	-17.11259804189908	0	0	5.916664489190467	45.234242246976436	11.013581012371354	-30.245155206115545	-4.5753684228011835	0.9829012458877174
naad/noun	0	0	0	0	0	0	9.129879159600714	-23.329227627929082	0	0	-27.31551722666001	22.89160394101289	-28.786119899166614	14.768025422526343	12.626899097374313	-11.528876406899064
net/adj	0	0	0	0	0	0	18.019189410825504	-11.134380835386796	0	0	9.965754804159793	41.11870889567096	-4.52769326853261	9.149460892258109	-8.99419893161276	8.388665823136575
ochtendgloren/noun	0	0	0	0	0	0	-1.3506691596912475	-18.730321471066144	0	0	-14.589504665894841	25.305304839008706	17.802073010840576	-20.19011598806012	21.53147639675839	9.692162358056718
opnieuw/adv	0	0	0	0	0	0	8.752325923305127	-7.53648278373082	0	0	19.0683558788339	6.647749815059617	4.9441830091020265	16.03766933553926	-2.759871733048561	19.341112439157612
oppervlakte/noun	0	0	0	0	0	0	-6.370756399333691	0.9391909397604176	0	0	-18.26946801427799	-5.451588249461006	1.5320292001917677	-5.795699663894794	14.956741759932473	-17.070762032996903
opzettelijk/adj	0	0	0	0	0	0	18.689873041084187	10.015123940743807	0	0	7.785206729321257	5.170730188877442	11.007470244083148	-5.8604829741592575	-0.34727553258210414	0.8839940934907125
politiek/adj	0	0	0	0	0	0	15.752681083314185	17.65203485838929	0	0	20.623252178411246	-38.44010684075807	-8.157800611051425	-14.259502931031623	-8.72067338303275	26.535574014720005
portie/noun	0	0	0	0	0	0	-23.671448396210046	5.062523831814266	0	0	-38.63398244129526	-3.455716745693573	-22.351856226292913	6.490002675214849	-18.67691677449504	-15.587763399284478
prothese/noun	0	0	0	0	0	0	14.32506595576547	10.382745216711077	0	0	9.854707542198833	11.353610288727028	-8.829745459583823	-21.09591369530179	17.61449688436327	-20.292993149176386
regen/noun	0	0	0	0	0	0	0.5714853700159629	-9.601495568416116	0	0	-16.503998109954086	27.584770772756148	-9.675591297060746	-7.861380991966023	7.403755084427887	8.909731240550238
rood/adj	0	0	0	0	0	0	-15.702051239088227	0.7816161062178401	0	0	-35.154988080360084	3.034087324707399	8.232670133048442	16.40305170715667	-11.9064129626075	-8.991253058063153
saffraan/noun	0	0	0	0	0	0	-22.949885036155138	8.63610555212224	0	0	-44.916511578753656	1.4241227429039038	-29.06567127595712	5.6773984329641305	-16.3000568060276	-20.54765734892132
schaal/noun	0	0	0	0	0	0	-21.246122710189862	9.223912540325747	0	0	-46.52623074707421	2.704973234885484	9.038195327938965	-0.4843506387191871	-9.813428181521875	-19.672256440340057
slaaf/noun	0	0	0	0	0	0	9.99358571353807	15.406462607859932	0	0	3.3546564271398807	-41.39225970197525	3.926581108919085	-17.44468929054369	-3.5963633025748347	38.069601010378356
snel/adj	0	0	0	0	0	0	13.86528806708052	-7.058385374904037	0	0	10.021949755889974	25.22576670895576	0.46949274576081423	20.579772115478214	0.6705577126321427	-2.7484753486181424
stand/noun	0	0	0	0	0	0	12.267640723818637	-19.767351632841386	0	0	32.710255408838094	-21.218646841471696	6.1753171040464885	27.47111843421908	-0.988919114385246	-19.93214237515984
start_schot/noun	0	0	0	0	0	0	3.809352949902008	-23.194344808681038	0	0	17.054807546275708	-30.902675862633977	14.693851677846832	-12.208078276837437	8.325850596645994	26.50279887080281
streven/noun	0	0	0	0	0	0	23.797975739604937	5.217765235997728	0	0	-26.44796942145608	-27.20588151446503	-10.030626939473182	-14.533138528702228	26.558825932199074	13.74176156125578
tafel/noun	0	0	0	0	0	0	-23.73983095480908	-0.6868581797442972	0	0	-45.65587756801861	-5.901754047560425	1.2018111473736306	12.34650610038065	-21.147035573470266	-10.341673755814481
trek/noun	0	0	0	0	0	0	-26.13272227727991	-1.1141131510433708	0	0	-40.12497668131495	-15.432479685662788	11.554325353309753	3.6449093638116414	-24.33715225748103	-9.928936181728014
uitdrukking/noun	0	0	0	0	0	0	24.832405526564987	4.245104927235972	0	0	-27.047409094150883	-25.319253089364654	0.37901130768078906	-29.0737323156557	27.45510398902539	14.586230052478287
verbrand/verb	0	0	0	0	0	0	-0.6814448573934547	8.86678585468709	0	0	-20.931406334994538	14.080409512076804	4.7283145717646775	-9.050140616997407	16.87993475042489	-6.360424822355731
verkleumd/adj	0	0	0	0	0	0	2.5110544342260863	-3.9018084351147353	0	0	-14.214705415364705	21.927322352488346	19.020845479842453	-0.05620929403185307	2.3996147667276526	6.1459717821022135
verpleegster/noun	0	0	0	0	0	0	30.280251783238914	-0.6718285021451419	0	0	11.141301615479884	4.2194847984201	22.261548849308397	-10.558126666948853	8.321385058110677	-26.005635373151883
vluchteling/noun	0	0	0	0	0	0	6.350459352362662	12.851639903389012	0	0	52.64676931181205	-14.674984150473858	1.6529833772903655	-10.115535122018992	-0.6630871499236086	31.45931770338565
voeg_toe/verb	0	0	0	0	0	0	-17.898608068790956	5.444238404154014	0	0	-44.16108713225515	3.4649486187464285	-1.9579959531689142	13.003148284382213	-10.681541484828276	-16.91739355923234
voorbij/adj	0	0	0	0	0	0	8.324306145112276	-14.690601989073418	0	0	10.162859572071488	-22.69763326647341	6.206640736794896	16.556379517464748	3.9123511813399188	21.42051395860128
wacht/verb	0	0	0	0	0	0	10.994836132856456	-9.685666699898773	0	0	24.29222880068701	10.985410610472604	3.687834862303619	12.465813019547253	-0.46976185184482916	18.13939947007947
warmte/noun	0	0	0	0	0	0	-2.0486528283412717	-7.992063562553548	0	0	-18.612921510595104	23.073570888339272	-18.595472220625524	-18.37742494888878	9.77274171657663	3.609050268775396
water_plas/noun	0	0	0	0	0	0	24.023915260768685	-13.98511788418228	0	0	-6.264252572226906	29.233160708736566	-13.11667903138103	-7.689656311478439	16.904830465290093	6.086921902347616
werk_af/verb	0	0	0	0	0	0	-9.075975515929434	-7.722129750664932	0	0	34.17625999901329	-16.79463560132101	9.213294458167418	21.429361750218387	-23.086293295496667	4.262678253442357
winderig/adj	0	0	0	0	0	0	0.6984396859352289	-13.079879397192048	0	0	-16.897850123958893	32.687765364666845	-12.292749699348542	-3.030016312388548	8.034564304737817	10.750312325613175
wonder/noun	0	0	0	0	0	0	22.813177516161442	-1.6859480903430226	0	0	24.37809517770599	38.85318353970063	-3.3319481279225416	7.628057697033791	-9.00337775188321	-0.007647560896749178
zeer/adv	0	0	0	0	0	0	21.279554967196134	-7.3651467203337635	0	0	4.445682708137173	37.22619398661189	-3.38451450979653	16.405666638895617	-3.15879935483644	11.491466475374926
zelfs/adv	0	0	0	0	0	0	18.757164346736207	-5.733675080943365	0	0	6.075919513169366	28.863252944882586	6.6303150134025195	3.3465981700021143	-9.43023601603609	11.318685225692189
zout/noun	0	0	0	0	0	0	-19.01739226188952	5.517450369498892	0	0	-41.204640731766595	2.4516404567589145	-27.334214671848947	2.9042973444014497	-11.961128485366928	-17.171188841413088
zwembad/noun	0	0	0	0	0	0	-4.980428824843357	2.7301764141718396	0	0	-24.790030639721007	36.18487342696489	16.49263407015379	-7.183556227030227	15.902754972293573	13.179499503977219
2004/num	0	0	0	0	0	0	0	0	-14.238918801253996	-13.059227844266223	22.387302899476946	-23.403435177268253	0	0	0	0
300/num	0	0	0	0	0	0	0	0	-7.559081064332066	-9.87659271061652	-4.061544017682194	-21.986036810057715	0	0	0	0
Bordeaux/name	0	0	0	0	0	0	0	0	-18.591147758350857	-4.757446004613074	39.22801970987003	-12.30918337248405	0	0	0	0
Ghana/name	0	0	0	0	0	0	0	0	12.816498187582399	-20.967926986801974	2.4276453755360974	-40.24259305579699	0	0	0	0
Godefroot/name	0	0	0	0	0	0	0	0	15.360713523269556	0.3912761082683868	44.59174058715313	-37.83876658197271	0	0	0	0
Mazzoleni/name	0	0	0	0	0	0	0	0	-20.29680587296324	-1.897026931355166	-0.19361477780309813	-49.406437421783274	0	0	0	0
Oorlog/name	0	0	0	0	0	0	0	0	-13.961710178328847	23.535065431624663	50.913399932536294	-22.118960478911163	0	0	0	0
Stones/name	0	0	0	0	0	0	0	0	-14.502652295914006	16.120747496233726	-9.554233468622122	-34.3442616075405	0	0	0	0
Terlouw/name	0	0	0	0	0	0	0	0	15.337004079360037	2.0927830105743874	22.3724342642842	-41.508314094837765	0	0	0	0
Wahid/name	0	0	0	0	0	0	0	0	-25.05268013218138	3.029426553458862	26.042353993425237	-34.990267482190326	0	0	0	0
Wetstraat/name	0	0	0	0	0	0	0	0	-20.904563765318763	-5.326730164037612	31.270971119865592	-33.20960725819095	0	0	0	0
aanraking/fixed	0	0	0	0	0	0	0	0	19.097938154530492	16.03745924953433	-15.27714172001142	15.053532603150035	0	0	0	0
door/comp	0	0	0	0	0	0	0	0	-10.098187920669897	-0.540849711917517	2.022655216970584	11.417452566110532	0	0	0	0
een/fixed	0	0	0	0	0	0	0	0	0.7362563808116309	11.383307599115252	0.05217408675255202	-0.790947330184418	0	0	0	0
flauw/part	0	0	0	0	0	0	0	0	0.37055440643409315	24.491787771532163	9.889150256129769	50.0608872315898	0	0	0	0
tiende/num	0	0	0	0	0	0	0	0	12.880558932963943	-8.166200965756339	28.446736748362305	-25.48585605289041	0	0	0	0
tot/comp	0	0	0	0	0	0	0	0	7.621225293928357	-0.14911422154332798	-40.19233512354132	10.7551082605547	0	0	0	0
1983/noun	0	0	0	0	0	0	0	0	0	0	23.813015948044587	-17.959419376910102	0	0	0	0
1991/noun	0	0	0	0	0	0	0	0	0	0	23.546540826873006	-19.252221389272353	0	0	0	0
1995/noun	0	0	0	0	0	0	0	0	0	0	22.64282392862269	-19.153652587082817	0	0	0	0
1997/noun	0	0	0	0	0	0	0	0	0	0	22.276412098635333	-20.18300589608768	0	0	0	0
2001/noun	0	0	0	0	0	0	0	0	0	0	21.042206523807582	-20.789578038413257	0	0	0	0
42/num	0	0	0	0	0	0	0	0	0	0	-5.018936995254652	-25.65947727041647	0	0	0	0
5/num	0	0	0	0	0	0	0	0	0	0	-6.366327008336168	-24.574553515326663	0	0	0	0
500.000/num	0	0	0	0	0	0	0	0	0	0	-2.9972274944867086	-21.349584105915863	0	0	0	0
66/num	0	0	0	0	0	0	0	0	0	0	-4.908495441146428	-26.483139687462213	0	0	0	0
7/name	0	0	0	0	0	0	0	0	0	0	40.41820768537315	-31.53222808855914	0	0	0	0
Afghaans/adj	0	0	0	0	0	0	0	0	0	0	50.39712957860651	-15.89536999020864	0	0	0	0
Anderson/name	0	0	0	0	0	0	0	0	0	0	-5.989394858116878	-37.73528218100075	0	0	0	0
Antwerpen/name	0	0	0	0	0	0	0	0	0	0	34.432001962462365	-30.40711829652762	0	0	0	0
Art/name	0	0	0	0	0	0	0	0	0	0	-10.513105470097376	-36.86878001619784	0	0	0	0
BC/name	0	0	0	0	0	0	0	0	0	0	37.08862417673856	-29.505297413437646	0	0	0	0
Balkenende/name	0	0	0	0	0	0	0	0	0	0	25.29420561650001	-41.8474940849689	0	0	0	0
Brussel/name	0	0	0	0	0	0	0	0	0	0	33.99519226778935	-31.102416835226194	0	0	0	0
CD&V/name	0	0	0	0	0	0	0	0	0	0	28.705863231157878	-37.680395610308416	0	0	0	0
Camenzind/name	0	0	0	0	0	0	0	0	0	0	0.788342813727874	-49.44018968381701	0	0	0	0
De/name	0	0	0	0	0	0	0	0	0	0	40.78192181144878	-33.5833343476915	0	0	0	0
Den/name	0	0	0	0	0	0	0	0	0	0	39.837843468493645	-45.47413256823549	0	0	0	0
EU/name	0	0	0	0	0	0	0	0	0	0	23.204999185484688	-34.9893462314895	0	0	0	0
Fleur/name	0	0	0	0	0	0	0	0	0	0	43.25197507692961	-31.309911718737716	0	0	0	0
Frank/name	0	0	0	0	0	0	0	0	0	0	41.99924844962958	-36.09475685385275	0	0	0	0
Frans/name	0	0	0	0	0	0	0	0	0	0	44.767598778108976	-34.86308511800343	0	0	0	0
Frederik/name	0	0	0	0	0	0	0	0	0	0	39.10206034256493	-33.46028951291376	0	0	0	0
GroenLinks/name	0	0	0	0	0	0	0	0	0	0	27.125437587691913	-42.052530550981636	0	0	0	0
Haag/name	0	0	0	0	0	0	0	0	0	0	39.83620654506176	-45.46048898040896	0	0	0	0
Hell/name	0	0	0	0	0	0	0	0	0	0	-13.14701618425586	-39.13159082574262	0	0	0	0
Hollywood/name	0	0	0	0	0	0	0	0	0	0	-14.83848965172549	-36.45771523673021	0	0	0	0
Ieperse/adj	0	0	0	0	0	0	0	0	0	0	32.77000166105973	-28.583590190019816	0	0	0	0
Irak/name	0	0	0	0	0	0	0	0	0	0	49.23784800581379	-16.905374999369002	0	0	0	0
Jan/name	0	0	0	0	0	0	0	0	0	0	43.55765375993595	-36.36387907503917	0	0	0	0
Joke/name	0	0	0	0	0	0	0	0	0	0	43.22762080791472	-32.15821414282512	0	0	0	0
Kennedy/name	0	0	0	0	0	0	0	0	0	0	-4.617589370805308	-36.89419505421964	0	0	0	0
Kortrijk/name	0	0	0	0	0	0	0	0	0	0	35.60066672143964	-28.787017354045403	0	0	0	0
Lommel/name	0	0	0	0	0	0	0	0	0	0	35.63182161047872	-27.235186363500844	0	0	0	0
Nationale/name	0	0	0	0	0	0	0	0	0	0	38.77571835402322	-44.286424614563096	0	0	0	0
OCMW/name	0	0	0	0	0	0	0	0	0	0	18.741982695938272	-47.93063974451544	0	0	0	0
Oostende/name	0	0	0	0	0	0	0	0	0	0	35.86781140805427	-29.44640453271696	0	0	0	0
Opta/name	0	0	0	0	0	0	0	0	0	0	26.967023097086713	-0.2837233260083293	0	0	0	0
Opvoeding/name	0	0	0	0	0	0	0	0	0	0	38.2929155081	-46.524480055683306	0	0	0	0
PvdA/name	0	0	0	0	0	0	0	0	0	0	27.138804985332367	-41.24020889487025	0	0	0	0
Radio/name	0	0	0	0	0	0	0	0	0	0	37.812729718980734	-42.729461653783076	0	0	0	0
Robeco/name	0	0	0	0	0	0	0	0	0	0	28.015158659177768	-3.8060431832650887	0	0	0	0
Rolling/name	0	0	0	0	0	0	0	0	0	0	-9.531468024320725	-34.311574507133656	0	0	0	0
Russisch/adj	0	0	0	0	0	0	0	0	0	0	51.081860941955924	-17.527062792358546	0	0	0	0
SP/name	0	0	0	0	0	0	0	0	0	0	28.070773646951512	-42.09322216289496	0	0	0	0
Simoni/name	0	0	0	0	0	0	0	0	0	0	1.080811904544387	-49.46800099757068	0	0	0	0
Snijders/name	0	0	0	0	0	0	0	0	0	0	45.082959240018134	-33.71750286725806	0	0	0	0
Telegraaf/name	0	0	0	0	0	0	0	0	0	0	42.72241209016798	5.888671290193644	0	0	0	0
The/name	0	0	0	0	0	0	0	0	0	0	-10.358522896560823	-35.66557604854841	0	0	0	0
VS/name	0	0	0	0	0	0	0	0	0	0	47.60098162803497	-17.67332389427345	0	0	0	0
Walter/name	0	0	0	0	0	0	0	0	0	0	44.622556378500555	-37.14091161457501	0	0	0	0
Wereld/name	0	0	0	0	0	0	0	0	0	0	36.637901550936036	-42.71697071961521	0	0	0	0
Westen/name	0	0	0	0	0	0	0	0	0	0	51.08092691995835	-19.310146771380282	0	0	0	0
Wish/name	0	0	0	0	0	0	0	0	0	0	32.707100222051835	-6.758652985227625	0	0	0	0
Wulf/name	0	0	0	0	0	0	0	0	0	0	41.090270287781784	-33.071684923026474	0	0	0	0
aan/part	0	0	0	0	0	0	0	0	0	0	5.999568930721805	13.390940208233227	0	0	0	0
aan/prep	0	0	0	0	0	0	0	0	0	0	-2.4090223545336835	2.942163608004262	0	0	0	0
aanloop/prep	0	0	0	0	0	0	0	0	0	0	21.590085513656575	-28.531235149979665	0	0	0	0
aardbeving/noun	0	0	0	0	0	0	0	0	0	0	4.47642323941778	-30.03653165911443	0	0	0	0
af/part	0	0	0	0	0	0	0	0	0	0	-4.761039275617287	19.330212272010048	0	0	0	0
al/det	0	0	0	0	0	0	0	0	0	0	5.839103263379893	-5.28933382982782	0	0	0	0
alle/det	0	0	0	0	0	0	0	0	0	0	3.51655075453408	-6.760634296224853	0	0	0	0
alleen/adv	0	0	0	0	0	0	0	0	0	0	14.749765971943916	25.52592580792203	0	0	0	0
allemaal/adv	0	0	0	0	0	0	0	0	0	0	17.60997543058685	27.577230703863524	0	0	0	0
als/comparative	0	0	0	0	0	0	0	0	0	0	8.578327455778311	38.32285510216355	0	0	0	0
and/noun	0	0	0	0	0	0	0	0	0	0	-20.813067560937572	-42.99600036839042	0	0	0	0
anderhalf/adj	0	0	0	0	0	0	0	0	0	0	1.2428434325564421	-23.631745924583907	0	0	0	0
baby/noun	0	0	0	0	0	0	0	0	0	0	11.320299279113383	8.169070931197176	0	0	0	0
bedrijf/noun	0	0	0	0	0	0	0	0	0	0	31.349556018365014	-3.9264885677441996	0	0	0	0
begin/adv	0	0	0	0	0	0	0	0	0	0	18.8874822218502	-19.76604542677956	0	0	0	0
begin/noun	0	0	0	0	0	0	0	0	0	0	17.050481644154555	-20.7630940878108	0	0	0	0
beide/pron	0	0	0	0	0	0	0	0	0	0	14.67648019168252	13.496260129714221	0	0	0	0
belangrijk/adj	0	0	0	0	0	0	0	0	0	0	3.183049545388772	-3.575137298282278	0	0	0	0
ben_toe/verb	0	0	0	0	0	0	0	0	0	0	31.956476551504686	11.852033469947989	0	0	0	0
ben_weg/verb	0	0	0	0	0	0	0	0	0	0	15.186638896948082	39.886184075206074	0	0	0	0
bepaald/adj	0	0	0	0	0	0	0	0	0	0	1.523880713729111	-5.378771048872472	0	0	0	0
bevolking/noun	0	0	0	0	0	0	0	0	0	0	53.823245825754825	-14.526826459530946	0	0	0	0
bewoonster/noun	0	0	0	0	0	0	0	0	0	0	-20.39433084200066	8.904178195950449	0	0	0	0
bij/prep	0	0	0	0	0	0	0	0	0	0	11.651731953332124	-20.360179590436367	0	0	0	0
bijna/adv	0	0	0	0	0	0	0	0	0	0	-4.576279569869127	-18.39629553789084	0	0	0	0
bijvoorbeeld/adv	0	0	0	0	0	0	0	0	0	0	-10.004382845801018	-12.887292222786995	0	0	0	0
binnen/prep	0	0	0	0	0	0	0	0	0	0	7.571840795050465	-24.805313388645605	0	0	0	0
blijk/verb	0	0	0	0	0	0	0	0	0	0	16.217758115070225	35.279804991928835	0	0	0	0
blok/noun	0	0	0	0	0	0	0	0	0	0	-26.57662652404646	11.785152402111612	0	0	0	0
cultuur/noun	0	0	0	0	0	0	0	0	0	0	-20.527691077213102	-22.73601807713705	0	0	0	0
daarin/pp	0	0	0	0	0	0	0	0	0	0	-44.648647280732135	12.44113879656904	0	0	0	0
dat/comp	0	0	0	0	0	0	0	0	0	0	29.22214119361309	24.90896338761386	0	0	0	0
dat/det	0	0	0	0	0	0	0	0	0	0	18.966788556759806	31.9937075076033	0	0	0	0
datering/noun	0	0	0	0	0	0	0	0	0	0	-21.373455861494374	-31.612735271804997	0	0	0	0
de/prep	0	0	0	0	0	0	0	0	0	0	22.24382153411624	-26.9898200794796	0	0	0	0
decennium/noun	0	0	0	0	0	0	0	0	0	0	13.173326591810836	-12.47188232641582	0	0	0	0
deel/noun	0	0	0	0	0	0	0	0	0	0	29.918285973031153	-8.325310130712914	0	0	0	0
die/pron	0	0	0	0	0	0	0	0	0	0	-1.8861603089109917	-7.884094128828444	0	0	0	0
dien/verb	0	0	0	0	0	0	0	0	0	0	3.9759794890406917	4.815249486588924	0	0	0	0
diezelfde/det	0	0	0	0	0	0	0	0	0	0	6.3646841350914185	-11.519752904792895	0	0	0	0
ding/noun	0	0	0	0	0	0	0	0	0	0	26.914530851842358	29.538510668829794	0	0	0	0
dit/det	0	0	0	0	0	0	0	0	0	0	25.045873133502095	-15.019383423513474	0	0	0	0
doe/verb	0	0	0	0	0	0	0	0	0	0	26.366138172288746	21.467362253945996	0	0	0	0
drie/num	0	0	0	0	0	0	0	0	0	0	1.8123128865221154	-21.673017742233622	0	0	0	0
duidelijk/adj	0	0	0	0	0	0	0	0	0	0	24.959987070891174	32.23314200381747	0	0	0	0
dus/adv	0	0	0	0	0	0	0	0	0	0	19.398134892284432	28.61335306520588	0	0	0	0
eerste/num	0	0	0	0	0	0	0	0	0	0	29.455923981466928	-24.468265614930115	0	0	0	0
eind/adv	0	0	0	0	0	0	0	0	0	0	18.30598798545926	-19.259511345854854	0	0	0	0
eind/noun	0	0	0	0	0	0	0	0	0	0	16.435502745249135	-20.347361143687138	0	0	0	0
einde/noun	0	0	0	0	0	0	0	0	0	0	15.230127640549991	-21.06383899461599	0	0	0	0
eindelijk/adj	0	0	0	0	0	0	0	0	0	0	20.556591245992397	7.784736600819786	0	0	0	0
elk/det	0	0	0	0	0	0	0	0	0	0	4.331150155220549	-8.178947061884033	0	0	0	0
elkaar/pron	0	0	0	0	0	0	0	0	0	0	11.563653081359655	15.618554931939382	0	0	0	0
elke/det	0	0	0	0	0	0	0	0	0	0	4.10590375699358	-22.770051359702546	0	0	0	0
er/adv	0	0	0	0	0	0	0	0	0	0	23.487021737802355	24.21988478058465	0	0	0	0
er/noun	0	0	0	0	0	0	0	0	0	0	19.94864955258943	16.694903592930313	0	0	0	0
erin/pp	0	0	0	0	0	0	0	0	0	0	-43.06140163907022	11.29541462625352	0	0	0	0
erop/pp	0	0	0	0	0	0	0	0	0	0	20.209704129730753	15.432798395686662	0	0	0	0
evolueer/verb	0	0	0	0	0	0	0	0	0	0	27.85823992041971	10.660776111525934	0	0	0	0
exemplaar/noun	0	0	0	0	0	0	0	0	0	0	-11.020148634808825	-28.092731327632738	0	0	0	0
extra/adj	0	0	0	0	0	0	0	0	0	0	-31.623350216978874	-4.6922392910839354	0	0	0	0
februari/noun	0	0	0	0	0	0	0	0	0	0	19.584788144487934	-17.470444984102468	0	0	0	0
film/noun	0	0	0	0	0	0	0	0	0	0	-15.189519226601584	-36.09546687480335	0	0	0	0
finale/noun	0	0	0	0	0	0	0	0	0	0	37.7571397467073	-16.546693453149096	0	0	0	0
financieel/adj	0	0	0	0	0	0	0	0	0	0	29.961937484111072	-0.7606397655335047	0	0	0	0
forfaitcijfers/noun	0	0	0	0	0	0	0	0	0	0	37.18372262528232	-25.227440241073747	0	0	0	0
formuleer/verb	0	0	0	0	0	0	0	0	0	0	34.721845241916	18.745435177257054	0	0	0	0
functie/noun	0	0	0	0	0	0	0	0	0	0	7.236133361736983	-35.908274975399614	0	0	0	0
ga/verb	0	0	0	0	0	0	0	0	0	0	21.793729987229877	20.346944520691526	0	0	0	0
gas_winning/noun	0	0	0	0	0	0	0	0	0	0	26.686355784731695	-44.90217439945258	0	0	0	0
gebeur/verb	0	0	0	0	0	0	0	0	0	0	25.204371151483446	22.0070752808819	0	0	0	0
geboren/verb	0	0	0	0	0	0	0	0	0	0	17.89733536236083	-16.266447372113074	0	0	0	0
geef/verb	0	0	0	0	0	0	0	0	0	0	39.67453856398071	21.01119302418943	0	0	0	0
geen/det	0	0	0	0	0	0	0	0	0	0	23.115992499134627	34.5797742802213	0	0	0	0
gehandicapt/adj	0	0	0	0	0	0	0	0	0	0	10.734302913391408	8.974366967561823	0	0	0	0
geld/verb	0	0	0	0	0	0	0	0	0	0	-12.695046817200552	-18.41447877498478	0	0	0	0
gemeente/noun	0	0	0	0	0	0	0	0	0	0	18.74840387147196	-47.94763367252027	0	0	0	0
gewoon/adj	0	0	0	0	0	0	0	0	0	0	16.77760189604063	24.114346718703253	0	0	0	0
goed/adj	0	0	0	0	0	0	0	0	0	0	12.630755475126154	26.53978743143557	0	0	0	0
grasland/noun	0	0	0	0	0	0	0	0	0	0	-20.861045513796665	-8.803440796318721	0	0	0	0
groot/adj	0	0	0	0	0	0	0	0	0	0	-34.01424273533186	33.996115341799815	0	0	0	0
haal/verb	0	0	0	0	0	0	0	0	0	0	-39.237716769192254	15.32961475167097	0	0	0	0
haar/det	0	0	0	0	0	0	0	0	0	0	-4.253115331320699	4.456261022483282	0	0	0	0
hard/adj	0	0	0	0	0	0	0	0	0	0	8.830584943172392	27.62131279122413	0	0	0	0
heb/verb	0	0	0	0	0	0	0	0	0	0	30.052492740384285	22.804142081369516	0	0	0	0
heel/adj	0	0	0	0	0	0	0	0	0	0	18.473816657743914	-0.6299738152921175	0	0	0	0
helemaal/adv	0	0	0	0	0	0	0	0	0	0	15.745925513141666	28.63412946098046	0	0	0	0
helft/noun	0	0	0	0	0	0	0	0	0	0	-4.746673372803479	24.76930156534571	0	0	0	0
hervorming/noun	0	0	0	0	0	0	0	0	0	0	24.28082323108395	-34.74612591983433	0	0	0	0
het/adj	0	0	0	0	0	0	0	0	0	0	26.675742014921493	-17.851610472574666	0	0	0	0
het/noun	0	0	0	0	0	0	0	0	0	0	17.703826918353275	33.08681698452158	0	0	0	0
hij/pron	0	0	0	0	0	0	0	0	0	0	14.913352562018892	15.370492840997539	0	0	0	0
hoewel/comp	0	0	0	0	0	0	0	0	0	0	15.836086719494256	31.218589540568104	0	0	0	0
hoog/adj	0	0	0	0	0	0	0	0	0	0	-16.336843321197858	44.943323435945885	0	0	0	0
hoor/verb	0	0	0	0	0	0	0	0	0	0	28.774750586531297	20.639237295583566	0	0	0	0
houd/verb	0	0	0	0	0	0	0	0	0	0	-7.420456221678631	34.2547263836001	0	0	0	0
houd_aan/verb	0	0	0	0	0	0	0	0	0	0	17.15892970903111	-10.326351598846044	0	0	0	0
houten/adj	0	0	0	0	0	0	0	0	0	0	-30.559153486924178	15.746906331469448	0	0	0	0
hun/det	0	0	0	0	0	0	0	0	0	0	-3.147660061021563	4.458728527349015	0	0	0	0
iets/noun	0	0	0	0	0	0	0	0	0	0	29.01057570030783	30.243503622271742	0	0	0	0
ik/pron	0	0	0	0	0	0	0	0	0	0	19.511767671862422	23.833860840281638	0	0	0	0
in/fixed	0	0	0	0	0	0	0	0	0	0	10.690911013069222	14.986448980340523	0	0	0	0
initiatief/noun	0	0	0	0	0	0	0	0	0	0	18.818542326943	-49.44122527664306	0	0	0	0
internationaal/adj	0	0	0	0	0	0	0	0	0	0	46.90278824858674	-15.803206715835724	0	0	0	0
