_id	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.y
haal/verb	0	0	0	0	0	0	0	0	-65.29703743632683	10.522755351904847	0	0	0	0	0	0
haal_adem/verb	0	0	0	0	0	0	0	0	-5.318052137391462	30.26962302250229	0	0	0	0	0	0
haal_uit/verb	0	0	0	0	0	0	0	0	-45.08711439864398	23.93842696769121	-12.092094185315075	-17.988545252862743	0	0	4.821379516596542	-9.046154849607003
haar/noun	0	0	0	0	0	0	0	0	12.111419913220894	47.676623679354634	0	0	0	0	1.8406434841490096	23.728725143674975
handelwijs/noun	0	0	0	0	0	0	0	0	22.882724242593916	-51.94522606074871	0	0	0	0	0	0
handtekening/noun	0	0	0	0	0	0	0	0	-23.73021958032986	17.623726555346725	0	0	0	0	0	0
hardnekkig/adj	0	0	0	0	0	0	0	0	2.2372096215278874	-4.422912562675989	0	0	0	0	0	0
heet/verb	0	0	0	0	0	0	0	0	7.28815968166056	1.9392394156752224	0	0	0	0	0	0
held/noun	0	0	0	0	0	0	0	0	31.260186998584093	17.963118402296693	0	0	0	0	-8.495857127069218	2.2220907726055423
helemaal/adv	0	0	0	0	0	0	0	0	42.574727915387	-9.864203037734432	25.328916537746995	6.7271699928732795	0	0	8.558131289486308	5.010575837872433
het/adj	0	0	0	0	0	0	0	0	1.2940347068037206	1.6524241158969384	0	0	0	0	0	0
het/comp	0	0	0	0	0	0	0	0	4.7622163484038555	25.294746863720633	0	0	0	0	0	0
het/det	0	0	0	0	0	0	0	0	25.712126690835667	-4.075443227764556	0	0	0	0	0	0
hetzelfde/det	0	0	0	0	0	0	0	0	27.516451118437455	-4.035484054811698	0	0	0	0	0	0
hier/adv	0	0	0	0	0	0	0	0	-11.978236428025262	17.87432619475805	0	0	0	0	0	0
high_tech/adj	0	0	0	0	0	0	0	0	-20.347058279747184	20.800211880125254	0	0	0	0	0	0
hilarisch/adj	0	0	0	0	0	0	0	0	36.01647962112193	24.828084192541343	0	0	0	0	31.712674527544767	-13.587194249698562
him/noun	0	0	0	0	0	0	0	0	52.64606215252215	-11.788853899833004	0	0	0	0	0	0
hoewel/comp	0	0	0	0	0	0	0	0	32.35166932384575	-3.3358677773596037	0	0	0	0	0	0
hol/adj	0	0	0	0	0	0	0	0	-19.481101834602185	44.336045416355006	0	0	0	0	0	0
hoofd/noun	0	0	0	0	0	0	0	0	-37.51588965978626	40.20688069584772	0	0	0	0	0	0
hoog/adj	0	0	0	0	0	0	0	0	-28.93029349441475	41.541271600132504	0	0	0	0	0	0
hooggeplaatst/adj	0	0	0	0	0	0	0	0	-5.7086797827536575	-55.9094549902865	0	0	0	0	0	0
hoor/verb	0	0	0	0	0	0	0	0	34.443502983962276	37.402408048628004	0	0	0	0	0	0
houd/verb	0	0	0	0	0	0	0	0	6.881484555660035	33.465482937808346	0	0	0	0	0	0
houd_op/verb	0	0	0	0	0	0	0	0	29.50716325408602	-8.63878174184405	0	0	0	0	0	0
huidig/adj	0	0	0	0	0	0	0	0	-13.23740160689261	-6.999236726446702	0	0	0	0	0	0
huisvrouw/noun	0	0	0	0	0	0	0	0	10.635421922100713	-18.158416591580863	0	0	0	0	0	0
humeur/noun	0	0	0	0	0	0	0	0	58.401461544621284	18.4070321280636	0	0	0	0	0	0
hun/det	0	0	0	0	0	0	0	0	-0.8511788687806737	-12.653857931650258	0	0	0	0	15.03520089657438	20.494536005381978
ideaal/noun	0	0	0	0	0	0	0	0	13.686016384881384	-2.218135601052219	0	0	0	0	0	0
idee/noun	0	0	0	0	0	0	0	0	22.735162186211102	0.6127658778570773	0	0	0	0	0	0
ieder/det	0	0	0	0	0	0	0	0	-6.950106709808462	-0.1785858112340277	0	0	0	0	-17.66889646350376	-11.463185121613368
iedereen/pron	0	0	0	0	0	0	0	0	35.71000550012418	-14.493640590161103	0	0	0	0	12.217889486093187	14.544636195408478
illustrator/noun	0	0	0	0	0	0	0	0	43.084024272137	23.538885294622126	0	0	0	0	0	0
in/adj	0	0	0	0	0	0	0	0	52.227978967708445	-31.19463682143147	0	0	0	0	0	0
in/adv	0	0	0	0	0	0	0	0	-57.16187027905546	-9.516530936184154	-0.1346074143809325	-19.52204890401845	0	0	-33.59346862408618	-28.433548987022913
in/fixed	0	0	0	0	0	0	0	0	17.068257767111096	64.33864742261424	0	0	0	0	0	0
in/part	0	0	0	0	0	0	0	0	-29.677572485285804	-0.9017304735124766	0	0	0	0	0	0
in/prep	0	0	0	0	0	0	0	0	-15.77590819265572	-1.400963270740251	0	0	0	0	0	0
inderdaad/adv	0	0	0	0	0	0	0	0	39.66840488669888	-2.0823901305513983	0	0	0	0	0	0
integratie_beleid/noun	0	0	0	0	0	0	0	0	2.6603760895165016	-51.0365386366846	0	0	0	0	0	0
intelligentie/noun	0	0	0	0	0	0	0	0	21.336811505242032	1.7493617715765453	0	0	0	0	37.01875829843326	-5.4574535339498516
intussen/adv	0	0	0	0	0	0	0	0	-13.231033726904679	27.42344019161992	0	0	0	0	0	0
jaag/verb	0	0	0	0	0	0	0	0	-5.118079447561058	34.536173644931104	0	0	0	0	-21.606936424084978	-3.1523013454732762
jaar/noun	0	0	0	0	0	0	0	0	-57.08227107883283	-20.158908448668264	0	0	0	0	0	0
jack/noun	0	0	0	0	0	0	0	0	16.370901311923337	44.263281246323274	0	0	0	0	0	0
jammer/adj	0	0	0	0	0	0	0	0	18.239114227496433	16.3069594546382	0	0	0	0	0	0
jeugdherinnering/noun	0	0	0	0	0	0	0	0	40.17705844723023	23.574046650753758	-3.154499760441784	21.816564202931463	0	0	41.92299227217515	-2.561759836709701
jong/adj	0	0	0	0	0	0	0	0	6.245939063629042	-16.266687505794344	0	0	0	0	0	0
jongen_DIM/noun	0	0	0	0	0	0	0	0	12.942737816756768	-18.536868186362035	0	0	0	0	0	0
journalist/noun	0	0	0	0	0	0	0	0	-4.151301462964249	-58.02110783208131	27.774534655154184	21.805371432519436	0	0	-10.293069402055346	22.87711266130342
jouw/det	0	0	0	0	0	0	0	0	1.612977252092799	-14.414273861783116	0	0	0	0	15.429200056568698	17.836961825509746
junior/adv	0	0	0	0	0	0	0	0	6.119342492007199	-25.426042098763457	0	0	0	0	0	0
just/noun	0	0	0	0	0	0	0	0	-29.97369939415741	15.468592439142318	0	0	0	0	0	0
kaart/noun	0	0	0	0	0	0	0	0	-38.99226588899159	20.73631099854394	0	0	0	0	-34.6056052142568	13.21276232364952
kaart_DIM/noun	0	0	0	0	0	0	0	0	-22.686536383342492	17.761727487080556	0	0	0	0	-19.369240576914365	31.686429300927315
kanttekening/noun	0	0	0	0	0	0	0	0	51.53599026481523	28.56216999929153	0	0	0	0	0	0
kapel/noun	0	0	0	0	0	0	0	0	-14.616258445209276	33.5595151758482	0	0	0	0	0	0
keer/noun	0	0	0	0	0	0	0	0	-51.09268442647042	22.028580315789263	0	0	0	0	0	0
kenner/noun	0	0	0	0	0	0	0	0	52.7466548105077	-17.48455019515043	0	0	0	0	0	0
kiezer/noun	0	0	0	0	0	0	0	0	3.0689049501414654	-44.20912854726739	0	0	0	0	0	0
kilo_meter_lang/adj	0	0	0	0	0	0	0	0	-24.198857708942803	32.33822816851585	-7.3251487807153435	-32.99000598693979	0	0	-33.53582792948788	-17.19493912296324
kind/noun	0	0	0	0	0	0	0	0	14.93584738213039	-20.078416411775407	0	0	0	0	11.687880957790044	31.052330682541772
kind_boek/noun	0	0	0	0	0	0	0	0	42.231064037844455	24.532093523993577	0	0	0	0	0	0
kip/noun	0	0	0	0	0	0	0	0	-6.870227333690286	40.506990169599916	0	0	0	0	0	0
klaag/verb	0	0	0	0	0	0	0	0	-6.699229197903464	-47.53167344281229	0	0	0	0	0	0
kleur/noun	0	0	0	0	0	0	0	0	9.988644846147322	43.14022416111827	0	0	0	0	0	0
klink/adj	0	0	0	0	0	0	0	0	32.684450623547455	36.334770158905556	1.8051934723337009	9.215656789756341	0	0	24.16835498112858	-20.48462893296083
knecht/noun	0	0	0	0	0	0	0	0	-48.382209490772134	-5.7623542878099325	0	0	0	0	0	0
koe/noun	0	0	0	0	0	0	0	0	-8.529698819376852	39.84185999378748	0	0	0	0	-30.205364326292873	-8.594659861118098
koek/noun	0	0	0	0	0	0	0	0	2.8102614504570487	36.62303949348736	0	0	0	0	0	0
koerier_bedrijf/noun	0	0	0	0	0	0	0	0	11.17733052946377	-58.52254493156787	-18.044902160190006	4.449459481211604	0	0	-15.583273449905946	-37.543067208393545
koers/noun	0	0	0	0	0	0	0	0	-23.897859382719776	12.743434539194324	0	0	0	0	0	0
kom/verb	0	0	0	0	0	0	0	0	-26.799933073912765	36.39732804886548	0	0	0	0	0	0
kom_terecht/verb	0	0	0	0	0	0	0	0	-28.513491868371638	34.23740456158302	0	0	0	0	0	0
koningin/noun	0	0	0	0	0	0	0	0	2.590281016387188	-28.211283170699346	0	0	0	0	0	0
koningshuis/noun	0	0	0	0	0	0	0	0	2.313353461670798	-33.377828186445406	0	0	0	0	0	0
kort/adj	0	0	0	0	0	0	0	0	-55.89507110644833	27.481275105917767	0	0	0	0	0	0
kost/verb	0	0	0	0	0	0	0	0	-64.77881933514975	-11.247058010754593	0	0	0	0	0	0
kracht/noun	0	0	0	0	0	0	0	0	25.09453533696784	20.138137067413197	0	0	0	0	0	0
krant/noun	0	0	0	0	0	0	0	0	12.765876536387134	-56.26452627979186	0	0	0	0	0	0
krijg/verb	0	0	0	0	0	0	0	0	-18.598287107292037	6.094793919621581	0	0	0	0	0	0
kunstvorm/noun	0	0	0	0	0	0	0	0	28.058611855531897	30.415639516845875	0	0	0	0	0	0
kwaad/adj	0	0	0	0	0	0	0	0	41.19560617272917	-29.13825421738812	0	0	0	0	0	0
kwaad/noun	0	0	0	0	0	0	0	0	41.59314326016133	-27.792127511396544	0	0	0	0	27.452202109005047	17.718613881672358
kwetsbaar/adj	0	0	0	0	0	0	0	0	26.907294232016515	15.271907902433808	0	0	0	0	20.844014389427006	-6.570588109892874
laat/adj	0	0	0	0	0	0	0	0	-31.34176817045069	8.439177590628585	0	0	0	0	0	0
laat/verb	0	0	0	0	0	0	0	0	27.56401769124913	-18.0766468685096	0	0	0	0	0	0
laconiek/adj	0	0	0	0	0	0	0	0	37.336750856939304	17.262537350029874	0	0	0	0	0	0
lam_DIM/noun	0	0	0	0	0	0	0	0	-9.462773863678652	42.28337892996696	0	0	0	0	0	0
land/noun	0	0	0	0	0	0	0	0	-19.18174631732921	-21.096440389200566	0	0	0	0	0	0
land_genoot/noun	0	0	0	0	0	0	0	0	-34.8295945555388	-42.42654811720613	-18.722006954621595	-17.292361407031496	0	0	-8.47547707545407	45.34617294395895
lang/adj	0	0	0	0	0	0	0	0	-55.91831545581708	27.38964329196734	0	0	0	0	0	0
lang/adv	0	0	0	0	0	0	0	0	43.927489625794536	-9.172524548971346	0	0	0	0	0	0
langs/prep	0	0	0	0	0	0	0	0	-18.15107354683517	38.864285061708394	0	0	0	0	0	0
leef/verb	0	0	0	0	0	0	0	0	11.671876945103955	27.63737777744526	0	0	0	0	0	0
leg_uit/verb	0	0	0	0	0	0	0	0	43.84477485965232	-21.61578397846729	0	0	0	0	1.4556612912125495	-8.779971245701695
leider/noun	0	0	0	0	0	0	0	0	-20.027891722073875	-43.81985472681043	0	0	0	0	0	0
lelijk/adj	0	0	0	0	0	0	0	0	18.00315985647256	26.980223267698104	11.277317643005059	11.711358567893166	0	0	19.61854180074	-0.09526198786474711
les/noun	0	0	0	0	0	0	0	0	21.803513833159634	-6.699396774054165	0	0	0	0	0	0
leven/noun	0	0	0	0	0	0	0	0	11.719994040148517	28.054313822901538	0	0	0	0	0	0
leven_DIM/noun	0	0	0	0	0	0	0	0	11.811123348678338	29.07933962331105	0	0	0	0	0	0
lever_uit/verb	0	0	0	0	0	0	0	0	-18.40371298048747	-48.606530466529016	0	0	0	0	0	0
liefde/noun	0	0	0	0	0	0	0	0	25.913522311824295	23.20955341561336	0	0	0	0	38.62365477831608	-2.0261473657755715
lig/verb	0	0	0	0	0	0	0	0	-28.54107256037102	47.05203554435607	0	0	0	0	0	0
lijd/verb	0	0	0	0	0	0	0	0	-61.64598468657907	21.452525248771444	0	0	0	0	0	0
lijst/noun	0	0	0	0	0	0	0	0	34.629157351910834	-51.70441948833776	0	0	0	0	0	0
linker/adj	0	0	0	0	0	0	0	0	-44.30878697550352	34.61468698760621	0	0	0	0	0	0
loom/adj	0	0	0	0	0	0	0	0	21.043194205136427	36.081954869646076	0	0	0	0	0	0
loop_op/verb	0	0	0	0	0	0	0	0	-41.42949600198113	30.921283786145786	0	0	0	0	0	0
losbandig/adj	0	0	0	0	0	0	0	0	8.453650490619212	-14.96963335807769	0	0	0	0	0	0
lucht/noun	0	0	0	0	0	0	0	0	-14.598072134584529	48.36441165353698	0	0	0	0	0	0
maak_schuldig/verb	0	0	0	0	0	0	0	0	-10.615030597075238	-43.910342542720336	0	0	0	0	0	0
maand/noun	0	0	0	0	0	0	0	0	-57.13235904283259	-20.121845410989913	0	0	0	0	0	0
maar/adv	0	0	0	0	0	0	0	0	38.950868427336594	-12.880702966535592	0	0	0	0	0	0
magistraat/noun	0	0	0	0	0	0	0	0	-8.4883239980882	-56.76336122468942	0	0	0	0	0	0
manifesteer/verb	0	0	0	0	0	0	0	0	5.597006927010536	-2.6021570535089875	0	0	0	0	0	0
manische/adj	0	0	0	0	0	0	0	0	30.280545988887475	41.37847949620958	-26.785818934120435	16.84943756506539	0	0	28.502506933101238	-26.890199626307677
marketing_bureau/noun	0	0	0	0	0	0	0	0	-38.29026916184183	-23.602216472796783	0	0	0	0	0	0
markt/noun	0	0	0	0	0	0	0	0	-35.29356084995521	-23.82356329197091	0	0	0	0	0	0
medelijden/noun	0	0	0	0	0	0	0	0	20.606982771059926	-41.094925557745356	0	0	0	0	0	0
medestudent/noun	0	0	0	0	0	0	0	0	-3.1236651050005797	-59.57229733932323	29.603312333629283	19.988576839386084	0	0	1.8396651953538965	35.14642868307556
medewerker/noun	0	0	0	0	0	0	0	0	-8.030679310195186	-59.24936090938152	0	0	0	0	0	0
medium/noun	0	0	0	0	0	0	0	0	10.105747101067927	-50.45663607914147	0	0	0	0	0	0
meeloper/noun	0	0	0	0	0	0	0	0	27.194983881900196	0.4507890265380789	0	0	0	0	0	0
meer/adj	0	0	0	0	0	0	0	0	12.461458010878244	12.481372963481906	0	0	0	0	0	0
meer/adv	0	0	0	0	0	0	0	0	43.32215127633841	-11.95924978808587	0	0	0	0	0	0
meer/det	0	0	0	0	0	0	0	0	12.235223062911205	11.876939824554022	0	0	0	0	0	0
meerderheid/noun	0	0	0	0	0	0	0	0	3.5322118494467816	-41.754241331436006	0	0	0	0	0	0
meisje/noun	0	0	0	0	0	0	0	0	12.30053772291112	-18.41431490011728	11.331752830552928	27.33142891498497	0	0	8.735566552027416	26.10955124430659
mensensmokkelaar/noun	0	0	0	0	0	0	0	0	-13.225765947354335	-48.71048573778147	0	0	0	0	0	0
middel/noun	0	0	0	0	0	0	0	0	52.53173918519058	4.6576237420596955	0	0	0	0	0	0
mij/pron	0	0	0	0	0	0	0	0	33.24361339261605	-22.79882329320816	0	0	0	0	0	0
mijn/det	0	0	0	0	0	0	0	0	0.42221345915312325	-14.593634134080277	0	0	0	0	0	0
militair/noun	0	0	0	0	0	0	0	0	-18.305420342544025	-42.5161285181227	0	0	0	0	0	0
militie/noun	0	0	0	0	0	0	0	0	-18.39064573720465	-40.690242475956666	3.5172108729864235	-17.458825749192588	0	0	-20.38413566817831	22.87753451955368
miljard/noun	0	0	0	0	0	0	0	0	-62.297320835761134	-10.924031374491278	0	0	0	0	0	0
miljoen/noun	0	0	0	0	0	0	0	0	-61.780038843050214	-10.406146311935274	0	0	0	0	0	0
minuut/noun	0	0	0	0	0	0	0	0	-50.10389026815488	20.300848335888848	0	0	0	0	0	0
misleid/verb	0	0	0	0	0	0	0	0	8.968182207029562	-10.914804574100723	0	0	0	0	0	0
moeilijk/adj	0	0	0	0	0	0	0	0	17.61285788344682	16.188772685586336	0	0	0	0	0	0
moeite/noun	0	0	0	0	0	0	0	0	16.48935903169952	14.908800359363974	0	0	0	0	0	0
moet/verb	0	0	0	0	0	0	0	0	28.369004034076273	-14.633920002186267	0	0	0	0	0	0
mogelijk/adj	0	0	0	0	0	0	0	0	19.481259881582954	-12.83389227744633	0	0	0	0	0	0
moment/noun	0	0	0	0	0	0	0	0	39.01467725370093	36.95049508117771	0	0	0	0	0	0
mooi/adj	0	0	0	0	0	0	0	0	22.230188622011255	28.661317155989938	4.841397637794311	15.42848188408382	0	0	26.860196362141206	-12.269617558615625
muziek/noun	0	0	0	0	0	0	0	0	30.348239382160855	30.028684874185533	0	0	0	0	0	0
muziekje/noun	0	0	0	0	0	0	0	0	30.382309027078293	31.27058495557059	0	0	0	0	0	0
na/prep	0	0	0	0	0	0	0	0	-28.61864140366273	5.750240831555492	0	0	0	0	0	0
naam/noun	0	0	0	0	0	0	0	0	36.142834498287584	-51.302881805620224	0	0	0	0	0	0
naar/prep	0	0	0	0	0	0	0	0	3.243784063255274	19.440784945951673	0	0	0	0	0	0
naartoe/prep	0	0	0	0	0	0	0	0	36.80548140876892	-17.439858540013457	0	0	0	0	0	0
naast/prep	0	0	0	0	0	0	0	0	-23.039018374554974	47.7638495903755	0	0	0	0	0	0
nacht/noun	0	0	0	0	0	0	0	0	-20.285564867832964	30.66902655233529	0	0	0	0	0	0
nader/verb	0	0	0	0	0	0	0	0	-18.943307189949724	40.10841919450641	0	0	0	0	0	0
nationaal/adj	0	0	0	0	0	0	0	0	-22.551819393523537	-26.001826040669506	0	0	0	0	0	0
natuurlijk/adj	0	0	0	0	0	0	0	0	39.08268804816086	-5.36972990639005	0	0	0	0	0	0
naïef/adj	0	0	0	0	0	0	0	0	36.0546648088095	13.099790375379621	6.444988838362193	9.805504145927634	0	0	22.628381416634266	-13.677265706397517
nederlaag/noun	0	0	0	0	0	0	0	0	-60.56054558817781	20.235926024151823	0	0	0	0	0	0
neem/verb	0	0	0	0	0	0	0	0	6.746271306028168	32.632288955853774	0	0	0	0	0	0
neem_toe/adj	0	0	0	0	0	0	0	0	-19.630247784200204	11.144625332816966	0	0	0	0	0	0
neus/noun	0	0	0	0	0	0	0	0	10.426592076152877	50.08656509095866	0	0	0	0	0	0
niet/adv	0	0	0	0	0	0	0	0	42.5024072400603	-11.18559885878691	0	0	0	0	0	0
niets/noun	0	0	0	0	0	0	0	0	51.48143073052885	-8.707957645049168	0	0	0	0	0	0
nijlpaard/noun	0	0	0	0	0	0	0	0	-2.4811173825065067	38.28661061818646	-16.79724229449689	-2.9186827447948938	0	0	-0.3670034503164849	30.74317162647667
niks/noun	0	0	0	0	0	0	0	0	51.197790773248315	-8.554705435996292	27.357427627082814	9.34922640185035	0	0	3.875163172352455	3.4868670071806025
nivellering/noun	0	0	0	0	0	0	0	0	23.932682414015996	-0.8434620551224232	0	0	0	0	0	0
nodig/adj	0	0	0	0	0	0	0	0	9.1742497262869	13.398077336366542	0	0	0	0	0	0
nodig_uit/verb	0	0	0	0	0	0	0	0	3.383875224074498	-19.717291722406234	0	0	0	0	0	0
nog/adv	0	0	0	0	0	0	0	0	-26.492931543458493	22.056279233011324	0	0	0	0	0	0
nu/adv	0	0	0	0	0	0	0	0	38.622281407938345	-16.63549375704406	0	0	0	0	0	0
of/comp	0	0	0	0	0	0	0	0	32.26203744662612	-15.767163223570321	0	0	0	0	0	0
officieus/adj	0	0	0	0	0	0	0	0	-22.499243153361665	-27.699224380752923	-21.22012233852367	-11.061236499493894	0	0	-16.849672081410247	-19.702915929254566
om/comp	0	0	0	0	0	0	0	0	25.21300164010689	-15.297991885330072	0	0	0	0	0	0
om/prep	0	0	0	0	0	0	0	0	22.92443838584671	-11.455701095343251	0	0	0	0	0	0
om_weg/noun	0	0	0	0	0	0	0	0	59.04686632201634	7.82298403675124	0	0	0	0	-33.470072217684304	-19.87263358059512
omslag/noun	0	0	0	0	0	0	0	0	40.262409465123255	33.19025624615789	0	0	0	0	41.92363822670373	-19.8501248482809
onafhankelijkheid/noun	0	0	0	0	0	0	0	0	-18.930096156228593	-38.66328137843267	0	0	0	0	0	0
onbekwaam/adj	0	0	0	0	0	0	0	0	19.624753466394125	-32.814872599381744	0	0	0	0	0	0
onder/adv	0	0	0	0	0	0	0	0	6.489709174427425	-5.958308715019864	0	0	0	0	0	0
onderling/adj	0	0	0	0	0	0	0	0	-9.608686536984264	-18.872527041552996	0	0	0	0	2.4192877924883485	-30.158725042468603
ondertussen/adv	0	0	0	0	0	0	0	0	-13.21895847250164	27.421576512260565	0	0	0	0	-1.7116008720025835	12.59218348812423
ongerust/adj	0	0	0	0	0	0	0	0	41.340541762468014	-30.707349547870223	0	0	0	0	0	0
onneembaar/adj	0	0	0	0	0	0	0	0	-29.84451159983839	-6.203788037714655	0	0	0	0	0	0
ons/det	0	0	0	0	0	0	0	0	-1.7179681100904576	-12.234886798677815	0	0	0	0	0	0
ons/noun	0	0	0	0	0	0	0	0	30.71291396342755	-24.3939271328249	0	0	0	0	7.529325983373536	18.895240250685372
ons/pron	0	0	0	0	0	0	0	0	31.92740164593497	-24.270849141490928	0	0	0	0	0	0
onschuldig/adj	0	0	0	0	0	0	0	0	-7.018433893853765	-39.48246718487282	0	0	0	0	-4.9730208793733555	-1.6627594257025669
onthoud/verb	0	0	0	0	0	0	0	0	-17.48179186577161	5.47512451174558	0	0	0	0	0	0
ontsla/verb	0	0	0	0	0	0	0	0	-11.003073293659398	-57.46031205168106	0	0	0	0	0	0
onweer/noun	0	0	0	0	0	0	0	0	-11.772357733475838	56.44256556109831	0	0	0	0	0	0
oogst/verb	0	0	0	0	0	0	0	0	-2.9518330480675417	14.351349512003965	0	0	0	0	0	0
oom/noun	0	0	0	0	0	0	0	0	8.447423647088431	-21.595301121047623	12.599824947615563	31.491871590443015	0	0	16.529676644052657	30.3414573999539
op/adj	0	0	0	0	0	0	0	0	2.6577324812326117	18.01208429968188	0	0	0	0	0	0
op/prep	0	0	0	0	0	0	0	0	-30.18875623612961	55.03595507340942	0	0	0	0	0	0
opeens/adv	0	0	0	0	0	0	0	0	-3.5264004102404534	23.736493474241822	0	0	0	0	3.2383593158324233	13.270185921156596
opinie/noun	0	0	0	0	0	0	0	0	8.097618551780732	-49.42584765848674	0	0	0	0	0	0
opname/noun	0	0	0	0	0	0	0	0	43.271761721529316	31.961782395508838	0	0	0	0	0	0
opperhoofd/noun	0	0	0	0	0	0	0	0	8.163002247318833	-25.29941324964137	0	0	0	0	0	0
opsmuk/noun	0	0	0	0	0	0	0	0	11.545006758738912	43.864439468945875	0	0	0	0	0	0
opvoeder/noun	0	0	0	0	0	0	0	0	19.90221729639348	-21.552671132736158	0	0	0	0	0	0
organiseer/verb	0	0	0	0	0	0	0	0	-54.28708785028012	-27.75881396372931	0	0	0	0	0	0
oud/adj	0	0	0	0	0	0	0	0	5.940250245596264	-15.650544563691115	0	0	0	0	0	0
oud_staatssecretaris/noun	0	0	0	0	0	0	0	0	-27.568015222555765	-30.060830651049294	-18.515818088051905	5.972496710067812	0	0	-24.09272870477953	39.78951042066069
over/adj	0	0	0	0	0	0	0	0	30.669859836304884	-38.07613721626421	0	0	0	0	0	0
overeind/adv	0	0	0	0	0	0	0	0	-39.67635525283941	40.5264723864338	-25.538122938206282	-16.88479447497901	0	0	-41.141972609063735	1.9726627750468755
overweeg/verb	0	0	0	0	0	0	0	0	-19.83061769920052	-54.598218256531936	0	0	0	0	0	0
paar/noun	0	0	0	0	0	0	0	0	-30.762110163298647	10.202637525214897	0	0	0	0	0	0
pad/noun	0	0	0	0	0	0	0	0	-17.508230694509596	37.16320893220727	0	0	0	0	-36.56669139857383	-11.152500594610313
pal/adv	0	0	0	0	0	0	0	0	-22.650425645119473	47.772574185469296	0	0	0	0	0	0
paradijselijk/adj	0	0	0	0	0	0	0	0	24.21470905863671	33.2785235460724	0	0	0	0	0	0
partij/noun	0	0	0	0	0	0	0	0	3.8623471220969554	-43.61654485590979	0	0	0	0	0	0
pedagogisch/adj	0	0	0	0	0	0	0	0	21.936834644445387	-1.5425684646515334	-6.7903941688169125	20.53277041808476	0	0	11.87506855814221	34.035469112274015
per/prep	0	0	0	0	0	0	0	0	-63.633825780595025	-7.732343953637563	0	0	0	0	0	0
periode/noun	0	0	0	0	0	0	0	0	-58.17907626453864	23.335113695876675	0	0	0	0	0	0
perzik/noun	0	0	0	0	0	0	0	0	3.820707053734289	42.16198730205404	0	0	0	0	0	0
plaveisel/noun	0	0	0	0	0	0	0	0	-22.186842224946588	37.22956790330964	-8.198105048837888	-40.8287398989475	0	0	-36.477703199117364	-7.083592489718389
ploeter/verb	0	0	0	0	0	0	0	0	-18.506790554819606	54.22182329309599	0	0	0	0	0	0
plotseling/adj	0	0	0	0	0	0	0	0	-3.6369866256165846	23.925549023572604	0	0	0	0	0	0
podium/noun	0	0	0	0	0	0	0	0	-22.153060437481948	50.45169367981573	0	0	0	0	0	0
poging/noun	0	0	0	0	0	0	0	0	12.007177014378735	-49.531341775790004	18.865513144497708	-10.115617290241836	0	0	-45.36257842633331	8.13271841844889
politiek/adj	0	0	0	0	0	0	0	0	6.527490775567482	-39.92639706457713	0	0	0	0	-4.401961156823439	-22.212927000679706
populisme/noun	0	0	0	0	0	0	0	0	9.769828991854416	-45.14500728355892	0	0	0	0	0	0
poëzie/noun	0	0	0	0	0	0	0	0	30.262832927657218	28.889033417590646	0	0	0	0	0	0
pragmatisch/adj	0	0	0	0	0	0	0	0	9.2997720431729185	-42.63085447289871	0	0	0	0	0	0
prijs/noun	0	0	0	0	0	0	0	0	-23.89353254082356	12.78132186409964	0	0	0	0	0	0
prinses/noun	0	0	0	0	0	0	0	0	3.1090773246632755	-27.97309553805958	0	0	0	0	19.115323955637127	30.54548287742166
proces/noun	0	0	0	0	0	0	0	0	-20.324286562173675	-48.320449189248286	0	0	0	0	0	0
produceer/verb	0	0	0	0	0	0	0	0	-17.94061337351575	19.752059891758297	0	0	0	0	0	0
programma/noun	0	0	0	0	0	0	0	0	51.07610024252532	22.665644635764988	0	0	0	0	36.6654908067676	-19.66057788555639
programmering/noun	0	0	0	0	0	0	0	0	51.210691956541936	22.623380653220455	0	0	0	0	0	0
proper/adj	0	0	0	0	0	0	0	0	25.775133378897912	-8.6341761978828	0	0	0	0	0	0
prostituee/noun	0	0	0	0	0	0	0	0	7.417743318477889	-31.099278700875	-4.66029780863546	-8.928710789877382	0	0	5.424397788007841	30.116762429389297
