	file	token_id	left	target	right	type
3127	nrc_handelsblad_20000923_145		"budget 	 , zucht Mannessen , terwijl hij weer de"	hoorn	grijpt . Op het eerste gezicht ziet basisschool Andries van	hoorn/noun
3128	parool_19990709_2		zich uitleven in gijzelacties en drugshandel . De fundamentalistische Jordaanse	huurling	Chattab , die in Tsjetsjenië een opleidingsbasis voor terroristen zou	huurling/noun
3129	de_morgen_20000328_01_41		Concerto in re groot voor fluit , strijkers , twee	hoorns	en continuo - Wagenseil , Symfonie in si b groot	hoorn/noun
3130	algemeen_dagblad_20020822_4		alsof je verkenner een heel hoog stuk is door het	gewichtig	te verplaatsen . Of je doet je belangrijk voor en	gewichtig/adj
3131	de_standaard_20010205_01_30		"van hun gezin en hun dochter op . 	 Een"	hulpeloos	"meisje 	 , zeiden ze . 	 Ze kent alleen"	hulpeloos/adj
3132	de_standaard_20030616_01_31		hun vroege twenties , als het symbool van een nieuw	harmonieus	Irak . De groep begon zijn carrière in 1999 zonder	harmonieus/adj
3133	de_standaard_20040825_01_77		Een jaar in het	duister	"Achttiende Theaterfestival dit jaar te gast in Gentse Vooruit 	"	duister/noun
3134	de_standaard_20040825_01_77		het jeugdtheater . In zijn dagboek Een jaar in het	duister	noteert hij dat hij te weten komt dat hij slechts	duister/noun
3135	nrc_handelsblad_20030523_138		grootse poging het gebruik van macht te onderwerpen aan de	heerschappij	"van het recht heeft gefaald . 	 Later in de"	heerschappij/noun
3136	nrc_handelsblad_20020626_8		. Met name de industrie , ICT-bedrijven en andere zakelijke	dienstverleners	zouden door dalende omzetten veel minder invalkrachten aannemen dan vorig	dienstverlener/noun
3137	de_morgen_19990717_01_48		indruk wekt niet af te zijn . Het lijkt een	drieluik	waarvan het eerste deel , in een documentairestijl , registreert	drieluik/noun
3138	parool_20020618_102		. Ook in de interieurs , eveneens vaak recht en	hoekig	opgebouwd , zorgen open doorgangen en lichtinvallen voor eenzelfde soort	hoekig/adj
3139	volkskrant_20000819_141		massaal achter de fietsers aan ! Waarom niet meteen een	heksenjacht	geopend op de voetgangers ? Nog even en de fietser	heksenjacht/noun
3140	de_standaard_20020309_01_5		de Centrale Dienst voor Bestrijding van Corruptie ( CDBC )	haarfijn	uit hoe de fraude in zijn werk ging . Een	haarfijn/adj
3141	algemeen_dagblad_20020918_156		als zeker aanvoerder Paul Bosvelt . De dertiger ontbrak door	droeve	familie-omstandigheden gisteren op de laatste training . Coach Bert van	droef/adj
3142	parool_20011218_40		afgemeten . Daarom werd de eerste BlackAdder-serie in de middeleeuwen	gesitueerd	, zo ver mogelijk verwijderd van een hotel in de	gesitueerd/adj
3143	volkskrant_20010618_74		deux en koket swingende kontjes . Pastor is een te	harmonieuze	choreograaf om in een dansode aan Weill exorbitant te keer	harmonieus/adj
3144	volkskrant_20040517_83		zonder zijn geschilde appeltjes en pelpinda's . Het is pure	horror	, met dank aan de schaamteloosheid en arrogantie van de	horror/noun
3145	volkskrant_19990924_115		. Waar menig idee onmiddellijk bejegend wordt met een dubbele	hartstocht	: we moeten er niets van hebben , maar we	hartstocht/noun
3146	volkskrant_20001207_108		een veto heeft gedreigd ' . ' Nice moet een	hoeksteen	worden . We moeten moedig zijn . Nationale belangen mogen	hoeksteen/noun
3147	volkskrant_20020620_206		Wat hipte ze	hemels	, in AVRO's Toppop , begin jaren tachtig . Met	hemels/adj
3148	parool_20001130_3		nodig om het geschonden vertrouwen van de Europese consument te	herwinnen	. Het eindrapport van het Europese Food and Veterinary Office	herwin/verb
3149	de_standaard_20000616_01_88		BSkyB slaagt er bovendien in om het voetbal als belangrijkste	hefboom	te gebruiken voor de verkoop van satelliettoestellen . De grote	hefboom/noun
3150	volkskrant_19990302_86		zouden tot diepe frustratie aan republikeinse kant leiden en de	haviken	in het kamp van Adams en McGuinness in de kaart	havik/noun
3151	de_standaard_20010312_01_8		uitstekende software waarmee ze de hypotheekvoorwaarden van de diverse instellingen	haarscherp	kunnen vergelijken . Ze plukken er de formule uit die	haarscherp/adj
3152	het_nieuwsblad_20000315_01_160		Ricky Dewitte deed de leider op meer dan één moment	huiveren	van de schrik . Jabbeke moest in de slotfase tot	huiver/verb
3153	algemeen_dagblad_20010104_23		een aantal gevallen slechts om een voorlopige vaststelling . De	herwaardering	is daar nog niet helemaal afgerond . Pas als alle	herwaardering/noun
3154	volkskrant_20040826_kk_104		beperkt mogelijk . De Kruistochten door Toneelgroep Amsterdam , een	drieluik	over het huwelijk , naar Ayckbourns The Norman Conquests uit	drieluik/noun
3155	volkskrant_20000404_31		is Computer Management Group uitgegroeid tot een van de grotere	dienstverleners	op het gebied van informatie- en communicatietechnologie . Behalve de	dienstverlener/noun
3156	parool_20000216_0		. En in de pauzes tekende hij uit het hoofd	haarfijn	werktekeningen na van een Amerikaans vliegtuig , de Douglas .	haarfijn/adj
3157	parool_20020316_1		- veelal lager opgeleid - mogen wel tegen betaling de	huishouding	bij anderen doen , of voor andere kinderen zorgen in	huishouding/noun
3158	parool_20011105_87		blazen , de enscenering van Willy Decker is op een	gestileerde	manier schrijnend ( die feesthoedjes ! ) en de zangers	gestileerd/adj
3159	de_morgen_19990506_01_2		"teksten over Antwerpse Vlaams Blokkers ... na over 	 de"	horror	"van de stilstand 	 , het griezelig omsingeld worden door"	horror/noun
3160	het_nieuwsblad_20030927_01_151		waardemeter en is tevens de eerste match van een zwaar	drieluik	. Daarna ontmoeten we Kemzeke-Stekene en Webis . Gelukkig zijn	drieluik/noun
3161	algemeen_dagblad_19990916_61		een autoritair toontje ; slechts door een even begripvolle als	doortastende	benadering dwing je als huisarts respect bij haar af en	doortastend/adj
3162	algemeen_dagblad_20000616_95	handicap/verb/algemeen_dagblad_20000616_95/326	ze krijgen drie kinderen , van wie de oudste verstandelijk	gehandicapt	is . In hun flat in Haarlem-Noord lijken alle dagen	handicap/verb
3163	het_laatste_nieuws_20031003_01_367	haak/verb/het_laatste_nieuws_20031003_01_367/47	zijn vrachtwagen een andere oplegger voorbijsteken . Hij bleef echter	haken	in de andere vrachtwagen waardoor de chauffeur de controle over	haak/verb
3164	volkskrant_20010406_85	hardheid/noun/volkskrant_20010406_85/1118	zij schetst ( van het grauwgroene moerassige landschap , de	hardheid	van het bestaan ten tijde van de hongersnood ) soms	hardheid/noun
3165	parool_20020508_94	hengel/verb/parool_20020508_94/256	, en daarmee ook nog naar de onmisbare man te	hengelen	. Pijnlijk is het wanneer joodse personages zonder enige uitleg	hengel/verb
3166	volkskrant_20010125_100	gluur/verb/volkskrant_20010125_100/271	handelingen : hij scharrelt rond , doet een hazenslaapje of	gluurt	naar een vrouw op straat . Dat levert mooie ,	gluur/verb
3167	volkskrant_19990316_174	haak/verb/volkskrant_19990316_174/176	en vogelpoppen gaan zelf ook op hun hoofd staan en	haken	hun mensenvoeten aan de boomtakken . Slechte manieren , roept	haak/verb
3168	de_morgen_20010626_01_94	hagel/noun/de_morgen_20010626_01_94/117	. Plaatselijk is overlast mogelijk . Voorts kan het tot	hagel	komen en kunnen windstoten optreden . Morgen trekken regen- en	hagel/noun
3169	parool_20020518_23	haak/verb/parool_20020518_23/566	de pijler vastzit . Via twee kleinere , tussenliggende tandwielen	haakt	dit wiel in twee net zo grote tandwielen die aan	haak/verb
3170	parool_20010127_9	hooi/noun/parool_20010127_9/830	te controleren , namen de accountants misschien wel te veel	hooi	"op hun vork . 	 Hebt u niet een hele"	hooi/noun
3171	de_morgen_20000610_01_104	hoeksteen/noun/de_morgen_20000610_01_104/497	"helemaal alleen voor . 	 Het gezin is een belangrijke"	hoeksteen	"van de samenleving , 	 zegt Gabriel , 	 maar"	hoeksteen/noun
3172	het_laatste_nieuws_20010806_01_399	handicap/verb/het_laatste_nieuws_20010806_01_399/14	Franse Tiercé Dinsdag Deauville Prijs De Balleroy - 3de ren	Handicap	- 1.400 meter 1WALTZING59M3O . Doleuze0 1 5 3 1	handicap/verb
3173	algemeen_dagblad_20010216_9	hoeksteen/noun/algemeen_dagblad_20010216_9/314	luidt het nieuwe eetpatroon . En sinds het gezin als	hoeksteen	van de samenleving met als vaste ijkpunt de prak van	hoeksteen/noun
3174	parool_20040703_203	herwin/verb/parool_20040703_203/231	bij de Europese titelstrijd op floret iets van haar reputatie	herwonnen	. De Nederlandse schermster , die voor de tweede keer	herwin/verb
3175	nrc_handelsblad_19990712_123	hoeksteen/noun/nrc_handelsblad_19990712_123/421	stam , star en stram . Een hoekspar is een	hoeksteen	van een houten huis . Kopen bij de Spaar is	hoeksteen/noun
3176	algemeen_dagblad_20000427_164	huishouding/noun/algemeen_dagblad_20000427_164/416	Eckhardt ) , als huisman voor de kinderen en de	huishouding	zorgt . Wat stijl en aanpak betreft is Erin Brockovich	huishouding/noun
3177	het_nieuwsblad_20030125_01_243	herwin/verb/het_nieuwsblad_20030125_01_243/202	overdoen . In de hoop dat ik mijn plaats definitief	herwin	. Want dit moet me van het hart : Jan	herwin/verb
3178	het_laatste_nieuws_20041127_02_220	doorlichting/noun/het_laatste_nieuws_20041127_02_220/3	Poperinge eist	doorlichting	compostfabriek in Boezinge Gemeenteraad keurt unaniem beleidsplan afvalintercommunale af De	doorlichting/noun
3179	het_laatste_nieuws_20041127_02_220	doorlichting/noun/het_laatste_nieuws_20041127_02_220/20	beleidsplan afvalintercommunale af De gemeenteraad van Poperinge eist een externe	doorlichting	van de afvalintercommunale IVVO . Vooral de compostfabriek in Boezinge	doorlichting/noun
3180	het_laatste_nieuws_20041127_02_220	doorlichting/noun/het_laatste_nieuws_20041127_02_220/137	werd eendrachtig beslist het beleidsplan af te keuren en een	doorlichting	te bevelen . andquot; IVVO gaat er in zijn begroting	doorlichting/noun
3181	parool_19990209_21	hoeksteen/noun/parool_19990209_21/332	verantwoordelijk voor de ander . Het gezin-Klinkhamer is er de	hoeksteen	. Terwijl vader zwetend zijn eerlijke ambacht uitoefent in de	hoeksteen/noun
3182	volkskrant_19990626_153	hoeksteen/noun/volkskrant_19990626_153/25	onderzoek als ' autonomie ' . Het vormt ook de	hoeksteen	van het eerste visionaire document van minister Hermans : Wie	hoeksteen/noun
3183	de_morgen_20011031_01_77	handicap/verb/de_morgen_20011031_01_77/430	zo . Hij zou voor de rest van zijn leven	gehandicapt	zijn ' . Wat kunnen we doen ? * Vertel	handicap/verb
3184	het_laatste_nieuws_20040828_01_1093	haak/verb/het_laatste_nieuws_20040828_01_1093/318	, al dat verleden en al die toekomst , ze	haken	zich in elkaar alsof er geen vandaag bestaat . En	haak/verb
3185	de_morgen_20000930_01_114	hefboom/noun/de_morgen_20000930_01_114/83	derde kandidaat op de Antwerpse SP-lijst , praten over culturele	hefbomen	en de hoge zuurtegraad van de stad . Eric Antonis	hefboom/noun
3186	de_morgen_20000930_01_114	hefboom/noun/de_morgen_20000930_01_114/4427	Tegelijk wordt er ook enorm gekankerd . Met die culturele	hefbomen	kunnen we mensen weer trots maken , het vertrouwen herstellen	hefboom/noun
3187	de_morgen_20041002_01_228	hengel/verb/de_morgen_20041002_01_228/625	de post deed aan degene die hij had uitgefoeterd ,	hengelde	"hij weer naar aandacht : 	 Ga nu eerst naar"	hengel/verb
3188	parool_20020912_97	hefboom/noun/parool_20020912_97/548	en als een zin als ' vervolgens werd door een	hefboom	neer te drukken de patrijs al wiegend in de plaat	hefboom/noun
3189	nrc_handelsblad_20031028_45	hardware/noun/nrc_handelsblad_20031028_45/299	hun postbus moeten opruimen - en de extra kosten voor	hardware	. Met name providers moeten fors investeren om de stijgende	hardware/noun
3190	de_standaard_20020502_01_39	hefboom/noun/de_standaard_20020502_01_39/3	Allochtone televisie	hefboom	voor integratie DE plannen van minister Mieke Vogels voor een	hefboom/noun
3191	het_laatste_nieuws_20031204_01_283	hooi/noun/het_laatste_nieuws_20031204_01_283/69	herbergen . andquot; Tot half januari neemt onze gilde veel	hooi	op de vork andquot; , vertelt schatbewaarder Urbain Van Waeyenberge	hooi/noun
3192	de_standaard_20020601_01_64	hefboom/noun/de_standaard_20020601_01_64/208	is immers een gedroomd thema , als het al geen	hefboom	is om aan mensenrechten en liberale vrijheden te morrelen .	hefboom/noun
3193	de_morgen_20020720_01_18	hengel/verb/de_morgen_20020720_01_18/475	Die blijft vervolgens steken . Na vertrek van de kaarthouder	hengelen	"de fraudeurs de bankkaart eruit met een lusvormig ijzerdraadje 	"	hengel/verb
3194	het_laatste_nieuws_20020205_01_387	hagel/noun/het_laatste_nieuws_20020205_01_387/137	te wekken . Een enkeling zou wel eens aan lading	hagel	aan boord kunnen hebben . De westenwind blijft er bovendien	hagel/noun
3195	volkskrant_20020315_53	handicap/verb/volkskrant_20020315_53/236	daarover en mishandelde ook zichzelf . Het kind bleek verstandelijk	gehandicapt	. Volgens de instanties , waaronder gezinsbegeleiding en SoZaWe ,	handicap/verb
3196	de_morgen_20040918_01_64	huishouding/noun/de_morgen_20040918_01_64/901	op hun vrijetijdsbesteding . Ze moeten meer inspringen in de	huishouding	en de hobby's moeten even opzij geschoven worden . Dat	huishouding/noun
3197	parool_19990201_121	haak/verb/parool_19990201_121/302	La Mode Illustrée stonden patronen om zelf een mof te	haken	. Voordat de mof definitief uitsterft , besloot conservatrice Sigrid	haak/verb
3198	de_morgen_20031127_01_11	hefboom/noun/de_morgen_20031127_01_11/413	het wijkontwikkelingsplan Oud-Borgerhout opgesteld . Daarin wordt cultuur een essentiële	hefboom	voor verandering genoemd . Maar in de praktijk heeft de	hefboom/noun
3199	algemeen_dagblad_20031008_24	hagel/noun/algemeen_dagblad_20031008_24/9	Het verkeer had last van zware buien met	hagel	, windstoten en onweer . Vooral in het midden van	hagel/noun
3200	algemeen_dagblad_20031008_24	hagel/noun/algemeen_dagblad_20031008_24/37	door zeer forse hagelbuien . Op de wegen lag de	hagel	soms wel drie tot vier centimeter hoog , wat tot	hagel/noun
3201	nrc_handelsblad_20000922_66	hefboom/noun/nrc_handelsblad_20000922_66/217	humor heeft . Macaulay paart begrip voor allerhande mechanismen ,	hefboom	, kroonwiel , takel , aan begrip voor de `	hefboom/noun
3202	nrc_handelsblad_20040224_29	hoeksteen/noun/nrc_handelsblad_20040224_29/204	"rijen in Europa zijn voorlopig weer even gesloten . 	"	Hoeksteen	"	 voor de relatie met Rusland vormt de zogeheten partnerschaps-"	hoeksteen/noun
3203	nrc_handelsblad_20040515_261	hooi/noun/nrc_handelsblad_20040515_261/37	en de inmenging van vlekken bloeiend koolzaad . Er is	hooi	in de maak . In de graslanden pruttelen maaimachines ,	hooi/noun
3204	de_standaard_20030426_01_42	herwin/verb/de_standaard_20030426_01_42/35	tegen Irak steunde . Vandaag heeft hij zijn oude populariteit	herwonnen	. De verklaring is eenvoudig , meent Bob Worcester ,	herwin/verb
3205	de_standaard_20030426_01_42	herwin/verb/de_standaard_20030426_01_42/153	uit peilingen blijkt dat Blair zijn oude populariteit alweer heeft	herwonnen	. Liefst 80 procent van de Labour-kiezers noemt hem een	herwin/verb
3206	het_nieuwsblad_20040925_01_82	handicap/verb/het_nieuwsblad_20040925_01_82/117	de rust nog goed mee . Niettemin staan we nog	gehandicapt	, ik miste vorige speeldag zelfs een zestal pionnen .	handicap/verb
3207	algemeen_dagblad_19990401_89	haak/verb/algemeen_dagblad_19990401_89/948	kabinet en de verantwoordelijke staatssecretaris . Dat er nogal wat	haken	en ogen kleven aan de voorstellen kan via advisering door	haak/verb
3208	het_laatste_nieuws_20030510_01_912	hooi/noun/het_laatste_nieuws_20030510_01_912/330	de zangcoaching voor zijn rekening . andquot; Dat is veel	hooi	op mijn vork andquot; , geeft hij toe . andquot;	hooi/noun
3209	de_standaard_20010728_01_128	hoeksteen/noun/de_standaard_20010728_01_128/2107	een antiterroristische operatie in het officiële jargon - - de	hoeksteen	van zijn beleid gemaakt . Zijn beleid is erop gericht	hoeksteen/noun
3210	het_laatste_nieuws_20000306_01_562	gluur/verb/het_laatste_nieuws_20000306_01_562/465	op een internationale top in Madrid niks anders deed dan	gluren	naar Spaanse schonen en hun andapos; talenten andapos; loven .	gluur/verb
3211	algemeen_dagblad_20000622_24	hagel/noun/algemeen_dagblad_20000622_24/533	dus niet . Het lijkt een beetje op een schot	hagel	, maar de overheid presenteerde het resultaat als zeer positief	hagel/noun
3212	parool_19990413_29	haak/verb/parool_19990413_29/287	gaat vanzelf in een hogere versnelling . En blijft soms	haken	aan raadselachtige details , zoals een hoboïst die een notensalvo	haak/verb
