_id	grijs.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	grijs.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	grijs.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	grijs.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav.x	grijs.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav.y
tint/noun	-2.8756842261668982	-11.22738736676727	0.27269441458264954	0.611454769437596	5.041927901360353	-6.158564876463434	4.9346893310533355	2.2833277856977006	-3.119648605116231	21.242777075607762	-0.039800215522177725	1.0050590086180284	7.965910122596098	2.5078170923545025	-14.324793939471581	1.9943121660609104
tomaat/noun	-21.530902928644302	-4.72289322530744	0	0	-27.177564352128115	-3.5450591598156733	-5.336927571367096	21.307463561143436	-22.16173100618062	39.34570172372238	-22.39780029942064	15.57299225387611	0	0	-20.326117946440693	-17.64579796170712
tong/noun	-20.447453436849752	-7.088065561521356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tovenaar/noun	16.884810690613946	-15.69151345981975	6.216266337203178	2.393791339218907	0	0	0	0	40.76865740705296	-5.4855850560416535	29.59578943667609	-18.002119697935164	3.724877644448205	9.379666276470466	-14.193550856695492	29.016056272303558
trek_aan/verb	7.378690853221268	-22.2667503713423	0	0	0	0	0	0	0	0	0	0	0	0	-32.61818685204771	8.120959905083875
trek_uit/verb	6.861225475187383	-23.147004554140917	0	0	8.12824500263979	-22.312986541358462	13.324065241522263	-15.027708987619507	6.949516213764176	42.195962293712356	5.031753239624139	26.718959567087506	0	0	-33.744869226861255	8.041373901643402
triestig/adj	13.262647992727343	4.253130728884698	0	0	5.245612998752665	13.440388501380031	-9.394435160214014	7.000473539731979	-3.0261629493278597	-29.231530684191675	-20.60312474880358	-8.096677995167903	0	0	-14.577433537833857	9.478015148226918
tussen/prep	-3.551592716497655	8.901301327996537	0	0	-9.618852844880049	4.0785544414615975	0	0	36.94690593062214	10.714368840217842	0	0	0	0	4.304793171426538	-14.791366240690493
tuur/verb	-14.624773842397977	-4.076427317352961	0	0	0	0	0	0	0	0	0	0	0	0	8.072342907511565	-5.772911213716159
uit/prep	-9.93228289396302	-1.8131709392646045	0	0	-14.727191215510055	-10.09800820864157	0	0	18.635151858176023	23.64469863769998	0	0	0	0	2.666451694642873	-8.067783731298254
uiterst/adj	11.397160694042203	6.442730330164175	3.5249529469437078	-2.3957099801510777	3.8164101000075967	8.78903554878807	-3.67814642902283	5.0002846833193315	6.977078538741401	-12.949211643313419	-15.611615674898614	-5.4233951639235425	4.403453497804651	-1.2574177278926466	-0.1933829288444072	23.819039698384803
uniform/adj	6.220534454683198	-10.709457284882031	0	0	10.035748802280013	-3.999173492678364	2.336642080130635	-11.66267255322671	-0.9729213012320319	25.33139175155919	-3.425458185262815	7.6212925756382175	0	0	-11.97538363831659	14.741770140674301
vaak/adj	19.000268224744627	6.022615398035598	-2.8775387884941135	-6.572399654605235	9.468263828749869	7.5787662375999485	-7.81909806094879	10.028922964004407	5.377088487467792	-16.70540161932631	-15.071366649840353	-10.075854680248954	1.4412535644165447	-5.9697147622452835	4.878354806484222	20.654959258870793
val/verb	-23.426400071345924	10.394559776009089	0	0	0	0	0	0	-13.826688249273117	21.547464635256805	14.12350023824735	8.132640062133348	0	0	17.622645688329975	-15.898539877160948
val_op/verb	2.741977360343543	-11.29591711294971	0	0	0	0	0	0	0	0	0	0	0	0	-8.28473838460063	11.77618187403412
vannacht/adv	-18.024471389326767	13.63215762120593	0	0	0	0	0	0	-23.071370096648316	12.976738469120923	-5.244779732810482	-14.8303339056599	0	0	26.045161448418455	-15.031255607048697
vanochtend/adv	-17.95510399156444	14.585946285230483	0	0	0	0	0	0	0	0	0	0	0	0	26.633885875889675	-13.891280706501526
vanuit/prep	-17.306915595910098	10.521342655790937	0	0	-9.941749536076308	8.432151651962878	0	0	-25.616622473686654	12.085620426593875	0	0	0	0	26.473931093966456	-18.82599806050648
veel/adj	18.39436219028111	6.736083520046424	0	0	9.08986967237012	8.573516283763409	-8.49678242581427	9.286733904739197	3.5154587344640875	-17.59991191643948	-16.12347153939554	-12.102516332204441	0	0	3.8994758519426322	24.621862712013595
veelal/adv	6.6239201309113245	-0.03456013263999448	1.389271712007883	-0.4174271875185662	7.355823651480609	4.271904013179309	-1.2709788417771157	1.3362060190198788	5.587831916847197	-9.354170849212466	-10.373209552750762	-9.471421870615654	-0.48161453342581373	1.5274486468085133	5.901495762038358	19.610347725029065
vele/adj	3.831557303353813	-1.866555613114358	0	0	7.152948749054209	0.6288155047444318	11.103596484637185	5.842657287634488	10.329324475763393	-4.51979405622286	-4.950513184809319	3.2619186606816886	0	0	4.425700205410613	6.767996018853746
verander/verb	16.18099120271962	1.2151446960251435	0	0	6.633690413432836	-8.97792458003412	7.277507154165395	1.0049840034451079	-2.136707944280865	-5.261092939221148	6.102073499508348	-15.923383986615594	0	0	1.376480251555173	5.29693989729234
verder/adv	22.75506739197669	-0.4032755245949733	0	0	0	0	0	0	-16.059560492988457	-17.19361899705772	21.610801092696466	-18.071802370604527	0	0	25.606408852317557	-1.8185814780758311
verdwijn/verb	-13.243319077852904	12.108799256482776	0	0	-6.62567474572443	3.933112161510526	-2.939766681631687	-1.7639332632239308	-28.211075891417185	-5.339553426558462	12.195315597573309	-19.096880526209493	0	0	14.399626045146652	-9.891933972356023
vergeleken/adj	11.88983556752883	8.830707943231108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vergeten/adj	12.854965412245669	-9.501125273363657	0	0	11.570367585954518	3.981488978711201	-12.011986561138219	3.872255532923286	34.17867487183964	-9.203721233401621	-11.92140925500228	11.961508870074235	0	0	2.9369998028102136	1.1261081225563325
verleden/noun	13.232050764328495	0.3865257546504568	-2.979216148854196	-6.005146320435307	12.942039547859597	1.712348165685975	-13.590801990822866	4.813562611188606	28.74424475841606	-11.448613661467713	-5.245230662869568	0.2549466152299618	2.642605077284156	-5.01580292685902	-0.6553034583810813	8.259188625476611
verplaatst/adj	-0.6129771268864684	14.471316555304353	0	0	-23.049685330577084	-1.1985841787249776	-7.631169704344192	15.661193220743423	-12.559177812778485	-11.655775494801546	4.783328713290619	-23.351025378526163	0	0	7.644057870971845	-37.10224854070519
verschijn/verb	11.621643198019743	-14.588241713524852	0	0	-15.823266255464064	10.253338907402334	5.10778808153826	-13.078759536518774	-13.13267759481865	26.71291683816813	-6.308431147052165	24.89234254678885	0	0	-11.12753541677964	0.18873845611451523
verschijning/noun	4.202704575102344	-14.445271130084436	0	0	7.098528263131348	-12.572823094484297	8.962432745998568	-7.276826143379818	-1.99594553856594	35.12407816892704	-0.5128522440054456	15.573054545885023	0	0	-19.105652869534683	16.672981634624204
versier/verb	-1.8970656111707953	-7.463523583859703	0	0	2.225384659780388	-2.692238586540363	1.2896629414986795	-3.1923878733643476	13.793659014628437	29.396320822928026	7.422573222645068	3.058608111184684	0	0	-9.893693833493597	-9.103664555621588
vest/noun	4.7841348112721205	-19.171215130487294	-6.439065995598017	1.6268025538287305	6.078129831543314	-18.481297241246153	12.70767570989176	-11.177352227189296	2.8602760012651465	41.593115856623704	4.247293565458296	22.288442918677287	-6.579012344621283	-4.636159280746885	-30.61598564521394	11.062616211558177
vilt/noun	-0.1059462845862691	-13.975961814345315	-3.442370841005264	1.798365079400278	-20.574292756138032	-11.413498194175043	2.8792004989537348	-17.89228893186197	14.16885240563033	38.000525834193056	16.138201796392497	10.867052372795742	-5.2410405116302154	-7.211872186357502	-32.71592687532026	4.409527567236391
vlakbij/adj	-12.888780533724516	6.964150948208704	0	0	-11.393311360776643	-17.537056303260055	-13.852285203696331	-3.408654227407013	33.90798241274555	17.302606508532676	12.748651507639982	-15.422803262479123	0	0	3.700109110958999	-29.302725333218415
vloer/noun	-6.368265306345261	0.8770287130003328	1.4671283041057976	3.135905585777477	-13.954023548090607	-4.764930173883091	-6.814450955103246	-13.070063259360742	25.768527616104784	28.56296703347944	19.600018692025525	-3.9977625526864764	-0.7373996047897255	-0.7430347931776664	1.0724359715283172	-20.25353768051322
vlucht_wagen/noun	1.6529990315575267	25.934360478951863	-8.600635951249572	-1.662687414756824	30.174386229539703	5.0787588134568535	20.276053802964196	9.06231956587502	-38.16694286141664	-1.7933293107544652	20.521883048771677	-23.562015031315592	9.813250079071292	-4.799885146731426	35.92806039064338	-0.3848388307721835
voer_uit/verb	1.778058488585926	10.73350516569794	0	0	-13.058891235169105	3.0546240384361085	-15.453939024928049	-12.278980572383993	23.84675343868682	14.021404859605756	8.091394177386086	-19.22508431314631	0	0	-3.1808433356096626	-9.275127100364038
vol/prep	-4.295391864993385	-5.045399537228986	0	0	-6.008470623982024	-5.8891589651347065	0	0	14.554595481862002	24.679645914009903	0	0	0	0	1.773849419017832	-0.3063676219723623
voor/noun	-15.283318527430346	16.68306451407374	0	0	15.107294984027824	14.885005581718943	17.11072994946071	4.021590031595422	-20.53851589866432	-47.86426117060395	-17.2070270403658	5.877874639841548	0	0	27.067515132719656	-7.232649353332535
vooral/adv	16.93620910758328	8.314512599520587	0	0	5.0377857085705555	10.595860602935701	-1.6095039846875345	13.348482932512681	8.864792922375898	-11.937809409031956	-11.8942481222903	-11.048919856668064	0	0	4.545413307857031	22.69379716345174
voorgoed/adv	-6.9373050593355945	-22.213000417704137	0	0	-11.257066997982928	17.38223705494875	-17.649415594666205	1.6487556950257178	9.098021472989068	6.196633396421518	-9.251014634343901	-21.90774973666341	0	0	-29.437480224282808	-9.089162240454622
voorheen/adv	14.359630626215408	8.311134080157748	0	0	12.64440556989547	9.973652382803927	-5.960060122214454	11.251356184828675	-0.22242267268980792	-12.229675939110978	-12.23381718858874	-4.584798684665787	0	0	34.527332531511234	-14.925891054356002
voorstad/noun	-9.45895840808626	8.611424994278194	6.311262742537412	-3.2395674270379566	-19.49002294913948	5.882439204685519	-16.940351057079084	-6.231650496009483	29.97920796936507	7.548222201038064	8.962015394657461	-9.686308202047192	-1.45860314579387	3.8506392647846153	-0.7482896816502265	-34.450726446629446
vooruitblik/noun	6.999608188165507	29.901629724833256	-5.984091197131057	-5.783395030276077	27.152972233008306	10.174638584202839	6.4542802438978155	16.261249783359702	8.881034633743225	-52.208825028289574	-25.177103680959096	-1.9321399848388499	-7.347429726204121	7.70040859524557	-5.979450337001763	31.07975901389655
vriendelijk/adj	9.930955770492904	-4.65527295188424	0	0	3.268171196533927	6.441344045084013	-1.0689200095639972	3.8080097902996126	-8.600881643379848	26.664814872841625	-3.355819223662069	14.377559035521005	0	0	-16.644361783080992	21.602682604325018
vrijwilliger_werk/noun	21.024399053892413	14.067126913808455	0	0	-22.7764961904369	11.444367142717397	-14.407843559714866	20.155245417637616	18.85538843011356	-23.702920732634958	-18.908690160701948	-21.679193448536726	0	0	20.396116169213467	30.541620312688746
vrouw/noun	-0.6792619078488756	-24.11927648824354	0	0	11.583756970340628	-12.662156205333158	16.46091780386049	-4.59274739335592	-5.782519406019441	31.317746992031697	-4.919593147642067	18.011891556092685	0	0	-22.2315098730951	17.40027106296769
vuilniszak/noun	9.620597479620482	-12.058175249290768	-2.123216896799985	4.360892552220569	-8.736198787560062	-6.563425065913828	-0.8660679524655988	-11.718352861633754	19.699561868446718	37.088701526845554	19.791618369770458	6.446423092873684	-4.920019276337173	4.6041211557448225	-18.581653836474185	-28.000058037169016
waarop/pp	-2.2331684285663163	-5.847877285348342	0	0	-1.150693231338627	-4.826111838588988	0	0	6.855941210885053	15.910701408137454	0	0	0	0	5.072190833059662	-3.624993795273348
waarrond/pp	-9.981733944955307	3.082675429686884	0	0	-15.342378683252115	1.9501777475194284	0	0	29.46846937073495	19.20169208899433	0	0	0	0	10.701329715744302	-22.99237955090014
waarvoor/pp	11.12285841413567	-7.501723299911524	0	0	-1.9480248292849052	-0.939906087844916	0	0	30.02138672691774	-26.658173875059287	0	0	0	0	6.28043552178088	-0.0016163832522092599
waas/noun	-17.85810617905893	8.561453804143408	2.6393309731519796	-5.672847639995603	-6.94626866692882	11.187037362676342	4.546497190934069	10.764216783997268	-16.410925269007258	17.430293566031917	-3.2149140385385815	-9.111806354483676	-10.273817112050608	3.6971518074465406	20.511466488731994	-19.89967441297891
wacht_op/verb	6.177180410061688	23.40783390118674	0	0	0	0	0	0	0	0	0	0	0	0	30.585147658960455	-1.4610179047440528
wat/adv	10.076566172445904	6.23092935098309	-3.975693462040837	-4.895834702558156	6.403370861398676	9.538839921928906	-6.022491802975031	6.483287409058009	3.855427211402958	-13.57211226623297	-14.159221059944256	-6.951989911305368	0.08693433034801515	-5.10930619187018	-0.41655637507311066	20.266511395107198
water/noun	-16.70847400670815	3.943615783221111	3.538369586438963	1.123322210675095	-8.584990164226177	-9.92238409584858	-3.125544068711106	-8.263114157030719	38.54568169261799	21.840889969220722	5.157814840168641	-7.0175766026832855	0.9209006578784136	1.6273206328665164	-7.974672201689488	-27.952496937844977
weer/adv	21.796558848146475	-0.3646374708147907	0	0	13.924588148056408	15.101205999513413	15.82506089422297	4.217831126895371	-14.926010674104262	-17.6520031055542	-16.124601823596606	4.475477247196487	0	0	7.831971803257009	13.3676781457708
weer/noun	-19.82901115051552	14.807957735510671	0	0	-4.879298853992741	15.518299907262522	2.3514397114291716	14.169305533036388	-19.80937256739244	12.656421994601923	-6.5285260140273955	-12.778333696339796	0	0	23.00843770814978	-14.08876643452104
weg_werk/noun	-0.6141435059314817	9.94933983100086	0	0	-19.14930622704736	0.8144878366274346	-14.362189820152047	-10.655348470891877	28.674474348254005	12.440088819609993	17.862322578139946	-15.771026945573619	0	0	9.875475204701182	-29.35542994303078
werkelijkheid/noun	13.735050671009626	2.0877183666757797	-1.0508304694069912	-6.651876549169299	1.9592793156563462	9.536986139773877	-11.047035965253166	7.747149494757149	28.83148698637257	-5.646004851709247	-10.511781241076156	-3.469432525266588	3.2007342679191533	-2.6167699453087447	-2.8812662674522205	23.251899119313162
wie/pron	15.957634842255658	-1.9430688263562232	0	0	1.7867822855359916	3.3060189361422556	0	0	-15.700445842714018	-27.207804360444293	0	0	0	0	10.82103956742163	17.46175531469782
wijs/verb	-0.6632899990705229	2.266657860102015	0	0	-9.428061520073408	-3.0520431792744573	-7.034880034718018	-9.258418623378166	5.129281471444185	-32.58199460066241	24.8770724348971	-3.4091578155064006	0	0	16.07646335267139	3.0243813915296762
wit/adj	1.069809211930956	-7.208384647258669	0	0	-0.8401679162473391	-6.813621801810839	4.433634116589554	-6.4857738041148085	5.112919756244003	28.86877333573489	5.274758611030684	8.599441768091234	0	0	-9.910108469320091	-2.4466352775834967
woestijn/noun	-10.739837584064912	7.751187744957122	0	0	0	0	0	0	0	0	0	0	0	0	1.199833156004881	-32.24881937449369
wolf/noun	-16.947855904698308	-12.673931846113916	7.839788720110779	-0.8332068033362826	-24.805496662490125	8.606447444255377	-0.7087059269489778	23.284157471488342	41.0136245056017	-9.153303303292434	-1.2572424937158053	-24.767714409748216	3.0019490787313465	9.642849599255998	20.540522551672034	19.58864931676995
wolk/noun	-19.75044418768955	10.590578676100913	2.743250353130422	-4.175961858019813	-8.094588602108937	10.960643385067772	5.72867735858835	10.888421589691648	-18.634094068195292	18.406617793980374	-1.8182107857420282	-11.360000368626423	-6.22861689884924	-1.9319571981781993	19.713056336661012	-18.3628363082527
wolkendek/noun	-22.334098046522154	10.077609414546892	3.7697374232486367	-3.4100374465671224	-9.043439310824432	10.933626687699816	6.834964216049731	11.761634522594614	-20.111825496658177	18.763665357584063	-1.7676298941527642	-12.891588983862723	-4.533664713682632	-10.145915431311773	19.436953498628892	-17.738383923455277
word/verb	0.676354878535383	7.7705535442760345	0	0	-4.7416795358612	0.4253333362257524	-10.460887581493184	-6.143789255757067	-24.221389028999194	-12.85193184751889	-23.762072721560994	6.564133174020922	0	0	6.493540287312381	-12.259590710383813
zak/noun	8.9299609768653	-12.562729198726279	-2.653571942960263	3.963912774195915	-8.330819153803944	-7.139050123532203	-0.19261131657539793	-11.333594490368666	19.24382656930306	36.78861055735905	19.541698973066687	6.6066411916410575	-0.13654125117799046	0.4304400615584192	-18.528327189501866	-28.272550651585835
zalm/noun	-21.56787229835621	-5.5614586835507245	0	0	-27.210716761452336	-3.2035887857460734	-5.67136307039869	21.734994775694638	-23.330782733268833	39.355144547241856	-23.019917069910772	16.29569309323892	0	0	-19.339926996182058	-19.569900023722806
zee/noun	-17.084825864009012	4.358520096727984	0	0	0	0	0	0	39.5143864165454	21.45083813432179	4.247882215628949	-7.525709019729767	0	0	-8.403858460876519	-28.607281704708484
zeehond/noun	-19.43771273723591	-1.3152124056345673	7.686949922987587	1.4583346577122944	-25.847479627150193	-1.230080207442152	-6.964381790960222	23.45759626663259	-25.852019134115558	42.1909677874625	-20.889582909333154	18.351919715497395	2.0039179972578465	3.7991447939792518	-13.466015445264365	-26.21126013862979
zie/verb	-13.81594867559477	-5.602822753973495	0	0	-2.481988121101793	4.847145133851418	-0.9783406048018394	-3.856464799554704	-20.903500816825876	-29.233120200744494	-10.824919844855193	5.687532691823471	0	0	-4.356184210413006	1.0335157047513386
zie_uit/verb	9.2313198697476	-1.7237796297289254	0	0	0.07145774258140318	5.480870967806089	9.385954310652227	-1.7841606220364867	-10.418216590574088	31.66137644412956	1.185683197158753	13.581846763563396	0	0	-5.963375571041313	17.562863488241756
zijn/det	-3.1348832648199796	-22.6322513640547	0	0	2.303843384430174	-13.438016643205923	0	0	6.9825543380421395	4.012213574688996	0	0	0	0	-19.461604171517248	6.935781693795761
zit/verb	20.356097496391374	-6.804671781530281	0	0	0	0	0	0	42.15693284737217	11.225823843735865	11.295737469881376	6.19691251580955	0	0	-0.12068197305860845	-8.358363799258814
zo'n/det	13.105557628241908	-1.5940030353787857	0	0	-0.32333749268565815	2.5207950483329444	0	0	-1.4257134001732623	-2.6020094975480186	0	0	0	0	4.942195287086429	3.70994975959953
zo/adv	14.621613919629185	4.844545284110833	-2.830337839601391	-5.456918908455626	9.676405521932615	11.76951034473961	-7.458445403209429	7.404194155877187	1.270021461222284	-15.324719671439558	-17.601912211937098	-6.879427207693765	-9.215322567725744	-1.8579875513007698	0.8147470148782171	22.573626283317008
zon/noun	-19.08364344930233	10.926291132769622	0	0	0	0	0	0	-18.899487315945937	17.88741489187943	-2.2537243796163917	-11.671369634766469	0	0	19.540479883192496	-16.366456094153445
zonder/prep	3.954342245223286	-5.327052168588732	0	0	-1.961733702108851	-10.828111787586138	0	0	6.21641005683766	23.419212236574364	0	0	0	0	-3.42220703361517	-1.141153067185376
zone/noun	-8.090276661269952	10.313714867304874	5.547742461473289	-2.5374817663334905	-17.46466849338852	3.842974098058288	-14.5029976178261	-7.328337401604217	27.098125970664743	13.39888343569765	15.481217949362645	-16.10879142909866	-2.962582712560849	4.42090786394976	9.286560230214867	-31.302582040461985
zoveelste/num	13.204190746874023	-6.157155493978419	-1.0132871600162754	-2.1306332372651227	2.694991098934954	0.8336316780141151	0	0	6.944196189307222	11.272114429380405	0	0	1.873150317799996	-7.330902315574573	11.743421558892607	31.760664391571076
zwart/adj	1.9092942200353682	-7.444943185030306	0	0	-0.020667107151841575	-7.225845698596907	5.472411510627421	-7.733483253398094	4.543054370888726	29.786694669298416	5.048142166045728	9.55816220315924	0	0	-9.562827179695752	-1.2694691501318724
zwart_wit/noun	11.568825297405748	-18.709642069715457	0	0	0	0	0	0	1.543542333783697	47.25270743184729	-2.8605085816326983	20.44488240870836	0	0	-12.997092119381838	13.375048678213387
één/num	2.07419190985995	0.8891557725681015	0	0	15.65786907034332	-4.44693934109478	0	0	-2.208225991534727	-53.158759757953625	0	0	0	0	7.4023065802697365	2.6713063153650207
één/pron	11.477694867211968	-2.1983799141054625	0	0	0	0	0	0	6.8045452673599875	-5.822622909409597	0	0	0	0	5.2469701605929435	5.311557479506242
230/num	0	0	0	0	22.163363249175184	22.02306761263453	0	0	-6.8684484515495425	-57.71920785652611	0	0	0	0	-10.436433860436717	36.93324029679558
CE/name	0	0	0	0	22.156344407947184	22.027402439425973	0	0	-17.382360220014426	0.7130881648912285	0	0	0	0	24.75317596745729	15.175369458572492
Gogh/name	0	0	0	0	1.5965962056181893	25.709436027446728	0	0	-42.68395903641451	-32.07539564661016	0	0	0	0	-11.455877929491404	6.28590527854663
Kromme/name	0	0	0	0	-25.07886662695544	2.9749052999337966	0	0	37.019747274836874	16.650712231760934	0	0	0	0	4.130528719770977	-34.13148613825611
Verbeek/name	0	0	0	0	18.00336009384786	17.346654643263303	0	0	-35.250091315172064	-38.79460067909682	0	0	0	0	-36.35094624884698	-3.203652743803658
aan/adv	0	0	0	0	19.206755305638783	-12.978094982529575	12.332368817563435	-21.14218725989452	-32.095834429567844	30.192166563105136	-10.852659607477756	20.025682186428845	0	0	-32.41008955960792	-18.303135844363215
af_stand_DIM/noun	0	0	0	0	9.525795518045948	19.427065460425123	-6.740633867673825	-0.8666740760006113	-20.297332743212635	-32.42356771296028	18.750348865387046	19.510523928242645	0	0	10.032314996128806	9.256895691236512
alleen/adv	0	0	0	0	12.208796888763105	17.490666398320467	-7.025053138540855	1.4356995629876659	-12.439958386395968	-28.327252298656973	-13.549988570725082	4.543292520366885	0	0	7.774900236621645	26.564132340921198
allemaal/adv	0	0	0	0	9.02627921811713	14.588320196930496	-8.417898594095906	5.197772544139714	-7.933039922591315	-30.001037240836116	-20.2858761659884	-11.106740155608406	0	0	-4.63689483742334	24.11389569229356
beroemdheid/noun	0	0	0	0	7.5921543286574025	0.4243771982987031	11.4769378100402	5.97109670404093	9.692601690675659	-3.1280484587092112	-5.522918920054589	3.7710731078306736	0	0	4.7070813496262645	7.484888138130241
bijpassend/adj	0	0	0	0	5.741415691033264	-15.981588346499509	11.018964501225376	-9.628725060490293	2.5420293877672906	37.2353938995021	2.349496224783458	19.785569726634893	0	0	-25.398642962385654	10.160678059964653
blijf_over/verb	0	0	0	0	-4.981674957115052	-2.584688436714499	-3.846294976590555	-5.594688842813047	-1.1401978179905823	-35.94179959136167	10.53458280768025	-0.5175975850837863	0	0	12.95832171291083	-7.63089531466119
blik/noun	0	0	0	0	-2.113866109696908	-13.099886173029633	8.607546427634347	-2.562983900428059	-11.60501302386268	33.30095159080751	2.7154452688067794	12.921961196513964	0	0	-3.6527111889742008	9.492812306454958
bruin/adj	0	0	0	0	-1.5950522873996233	-7.6232006209680865	3.7998184850347227	-7.172506451652321	6.148251680097883	28.21200876490386	4.957860143375697	7.224335219751366	0	0	-8.98719444302786	-2.726575552722766
bus/noun	0	0	0	0	24.23759480617039	0.1877412890612961	19.678770427180797	10.414450369379137	-33.25411120015602	6.580245250422745	18.92220206953448	-20.25001454830679	0	0	32.277285469541624	-5.120348315922781
contrast/noun	0	0	0	0	-0.17523324892129985	8.857377045459053	1.5317943514303822	5.2206704658653	-3.288789743628142	13.208835963407981	-7.302304907939463	-2.010597121892369	0	0	-9.426071212693703	14.2011001068031
dezelfde/det	0	0	0	0	1.6007066059063955	-5.384027681077996	0	0	1.24262121782911	-1.6667916710114647	0	0	0	0	13.782301605403905	15.058440620303132
elke/det	0	0	0	0	26.92444942926378	-0.21024328964486078	0	0	-5.081567712391327	-52.459816680499614	0	0	0	0	12.930434032136525	10.730002277544248
enerzijds/adv	0	0	0	0	1.1672564725901902	8.402201988599877	-1.348868019231138	12.244506194838245	9.741609602305397	-11.364786196291771	-12.089624158583549	-12.006423134006006	0	0	0.9543324931377482	33.47861795272788
ge/pron	0	0	0	0	7.630598302880118	17.55059042987901	0	0	-13.701628558197275	-26.77801109607294	0	0	0	0	6.97368376124975	10.72763305849655
groep_DIM/noun	0	0	0	0	14.22093716329859	-11.620485111349938	19.098756033485564	-3.5528978069122417	3.639934525537547	1.385160393928355	-7.552906921392164	16.34383352487961	0	0	18.52908901348038	-1.021725584258091
hier/adv	0	0	0	0	6.744223928539674	16.40556026096939	-1.552485173911429	6.571387177494044	-10.74600311236274	-14.783826176025158	-5.2637975963437285	-5.391975096707129	0	0	-2.410555679359206	-30.96496819190653
in/verb	0	0	0	0	0.17494242229944656	-10.43073327876187	6.495660659053858	-5.672740692512054	13.97887943253333	20.59595345502219	-9.965014914588261	12.551536937159087	0	0	10.742306111939099	-1.539588502338441
jongen/noun	0	0	0	0	12.72414867401816	-11.425911546736549	17.556387275918546	-3.56565485046273	-6.999508890207337	30.46470024126501	-6.029995418301703	16.436240381189606	0	0	-22.144453099658577	18.970696718491684
klap/noun	0	0	0	0	25.951254787393186	7.482433997036484	-18.937534382755246	-0.19969576891270682	-38.71795356884676	6.308205449081578	13.342177388167556	-23.565662098005152	0	0	34.15451168643168	-8.39472311423027
klein/adj	0	0	0	0	-2.3671339188497575	1.0092488732428964	-8.364364381108164	-3.810339508228453	9.67298104839884	12.334588588164406	10.121853029694746	2.068620816776754	0	0	-19.334486295697406	-11.51939970962656
kleurstof/noun	0	0	0	0	-7.645011518603768	-14.804344706016423	8.109408091795332	6.428465954468675	-19.049591905518398	39.93301595526425	-19.81762861173581	13.93673288343459	0	0	-9.138584873854573	-11.11013034841938
kom_over/verb	0	0	0	0	4.79597691601243	12.399242130039234	-4.505826817201993	7.774158945858125	0.5908839904691112	-18.986994128752162	-15.452258479270787	-3.73063999894215	0	0	1.1982095949741138	20.023401808737386
kom_thuis/verb	0	0	0	0	17.251718850568373	16.180331063507857	18.977449823111982	2.6025370311104497	-26.43990860280091	-30.117485937600584	-16.529192874491315	7.8216081474998616	0	0	26.439916383123865	-6.657760610074852
landschap/noun	0	0	0	0	-2.216476216706918	8.870816801987573	1.7093717815926077	7.092708951224873	33.11151387580892	10.457347633386046	-3.6492437155105164	-4.415207038862927	0	0	-8.70033722750628	7.9658825709015515
leven/noun	0	0	0	0	1.4175219995473494	16.85549187728172	-13.69186509059581	7.684047943502677	26.655870393594135	-5.232313206441233	-23.941154719546052	-4.0275498149089035	0	0	-4.351377262906629	30.95047349327262
luister/verb	0	0	0	0	13.787993821075126	-8.157544534551885	14.627897596722702	-0.4446819850457702	-20.040006605178	-30.497693121285803	-10.398872856548307	6.988412112311991	0	0	22.53899077842936	8.921612088180503
meest/adj	0	0	0	0	6.098020667802669	2.7960663055820913	-3.152375546316415	14.47517559551644	7.844786556451121	-7.586299099101536	-17.819696267919916	-3.8401876939825565	0	0	3.826077248288407	22.303891933938008
muur/noun	0	0	0	0	-13.83819604850595	-3.9393863264777127	-7.509828163138194	-12.935551601167816	27.56478629083948	27.543402165673594	19.60169380027227	-4.913109312548019	0	0	1.6148850799598786	-21.04196517056233
net/adv	0	0	0	0	11.936650641610333	11.968904368510374	2.772640087195198	-4.394448927578858	-5.3083108407313935	-5.113906696548977	-6.597043292158837	12.638989218920477	0	0	-1.1593967837142374	-3.8403464880468503
paar/noun	0	0	0	0	15.224154617875367	-4.783134384938373	4.825597395147153	-9.079877628868678	-1.205952415838794	-55.37742086490548	5.962334763103408	10.934714033597002	0	0	6.841591662970641	2.623155876313809
