_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
geldig.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.1044549759794469	0.5965010578851907	NA	NA	TRUE	BOW	735	no	lex	10-10	FOC	all	235	5	geldig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.016571229326594	0.6594866286986407	NA	NA	TRUE	BOW	735	no	lex	10-10	FOC	nav	235	5	geldig.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.8577292051855313	0.28518809078193125	NA	NA	TRUE	BOW	413	selection	lex	10-10	5000	all	235	6	geldig.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.8104353701974488	0.4358232733532086	NA	NA	TRUE	BOW	413	selection	lex	10-10	5000	nav	235	6	geldig.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.6308839647445161	0.5901457200896791	NA	NA	TRUE	BOW	413	selection	lex	10-10	FOC	all	235	6	geldig.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.6011334835823057	0.6947818986389246	NA	NA	TRUE	BOW	413	selection	lex	10-10	FOC	nav	235	6	geldig.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.11368225588894992	0.7164871860237433	NA	NA	TRUE	BOW	413	weight	lex	10-10	5000	all	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.0367539331167958	0.8381344397083497	NA	NA	TRUE	BOW	413	weight	lex	10-10	5000	nav	235	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.1115296109446001	0.8788522049269856	NA	NA	TRUE	BOW	413	weight	lex	10-10	FOC	all	235	6	geldig.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.06590255358385239	0.9950826251189252	NA	NA	TRUE	BOW	413	weight	lex	10-10	FOC	nav	235	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.11821597702176376	-1.4903023732461156	NA	NA	TRUE	BOW	414	no	all	3-3	5000	all	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.27010655529550526	-1.683360075035395	NA	NA	TRUE	BOW	414	no	all	3-3	5000	nav	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.14062786067795968	-0.869623121591341	NA	NA	TRUE	BOW	414	no	all	3-3	FOC	all	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.19378856394722735	-0.8280194954504163	NA	NA	TRUE	BOW	414	no	all	3-3	FOC	nav	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.28619646708344587	-1.158378628440513	NA	NA	TRUE	BOW	319	selection	all	3-3	5000	all	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.43620282983279374	-1.3236733586688776	NA	NA	TRUE	BOW	319	selection	all	3-3	5000	nav	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.26160050548551456	-0.6888841910310638	NA	NA	TRUE	BOW	319	selection	all	3-3	FOC	all	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33876990445039257	-0.6382027824929511	NA	NA	TRUE	BOW	319	selection	all	3-3	FOC	nav	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
geldig.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.7568582215058838	-0.2343268436455884	NA	NA	TRUE	BOW	319	weight	all	3-3	5000	all	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.8249248397587229	-0.2540887137178418	NA	NA	TRUE	BOW	319	weight	all	3-3	5000	nav	235	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6954521476732243	-0.07955577183236975	NA	NA	TRUE	BOW	319	weight	all	3-3	FOC	all	235	7	geldig.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
