_id	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y
Scherpenheuvel/name	0	0	0	0	0	0	0	0	0	0	-47.33520904915481	-6.10531412897914	0	0	0	0
Scholl/name	0	0	0	0	0	0	0	0	0	0	-7.6213531074254	-35.183250607603334	0	0	0	0
Sicco/name	0	0	0	0	0	0	0	0	0	0	-22.331757207281022	-43.79050409633669	0	0	0	0
Soul/name	0	0	0	0	0	0	0	0	0	0	-8.540457345022602	-40.09179234962005	0	0	0	0
Spaans/adj	0	0	0	0	0	0	0	0	0	0	11.780282261427695	-49.01885845168801	0	0	0	0
Thai/name	0	0	0	0	0	0	0	0	0	0	19.47166318106924	45.47933002182343	0	0	0	0
Tour/name	0	0	0	0	0	0	0	0	0	0	-44.71716421542172	8.01052906432989	0	0	0	0
Van/name	0	0	0	0	0	0	0	0	0	0	51.99172859916624	11.31640456141065	0	0	0	0
Vijfde/name	0	0	0	0	0	0	0	0	0	0	31.632229740774214	-0.21202387080774718	0	0	0	0
York/name	0	0	0	0	0	0	0	0	0	0	-2.054344056417345	9.121038388721079	0	0	0	0
Zesde/name	0	0	0	0	0	0	0	0	0	0	-12.567583734969801	-45.98139995816283	0	0	0	0
aan/prep	0	0	0	0	0	0	0	0	0	0	35.36949053170734	9.057843500632641	0	0	0	0
aandoenlijk/adj	0	0	0	0	0	0	0	0	0	0	3.663423109972786	-21.460631447289455	0	0	0	0
aanleiding/noun	0	0	0	0	0	0	0	0	0	0	-27.494330168518076	-11.329251559517775	0	0	0	0
aanschouw/verb	0	0	0	0	0	0	0	0	0	0	6.746695251427851	21.833507307581527	0	0	0	0
aanval/noun	0	0	0	0	0	0	0	0	0	0	-35.864299191352	-0.9127741393221923	0	0	0	0
absoluut/adj	0	0	0	0	0	0	0	0	0	0	38.25789885052569	-11.099121511489916	-5.576322842565615	0.8774556278728899	-19.645796647850833	-4.847898990065702
achter/prep	0	0	0	0	0	0	0	0	0	0	19.608983410812424	11.397441497475574	0	0	0	0
af/part	0	0	0	0	0	0	0	0	0	0	-35.9376115145658	13.740519001181667	0	0	0	0
aflevering/noun	0	0	0	0	0	0	0	0	0	0	2.6033253674514456	-36.909643388883275	22.049782886838234	4.427475594777916	19.136352467535165	-2.6055600835110755
afloop/prep	0	0	0	0	0	0	0	0	0	0	-36.89799441407631	5.2779985862516	0	0	0	0
al/adv	0	0	0	0	0	0	0	0	0	0	-51.173493897911115	15.350728795739665	0	0	0	0
al/comp	0	0	0	0	0	0	0	0	0	0	-27.221213363370914	18.847474974055167	0	0	0	0
alle/det	0	0	0	0	0	0	0	0	0	0	-7.696811121000993	7.868887277230439	0	0	0	0
alleen/adv	0	0	0	0	0	0	0	0	0	0	-11.986655668005445	17.18432319349338	0	0	0	0
aller/det	0	0	0	0	0	0	0	0	0	0	36.15334007630287	2.3666046042722138	0	0	0	0
allerhande/adj	0	0	0	0	0	0	0	0	0	0	1.1982156358524394	-0.41946874442094556	0	0	0	0
alles/noun	0	0	0	0	0	0	0	0	0	0	-22.766782983895062	12.632887137277843	6.8360560807518675	-10.476179213624732	-2.3751118513765475	-19.932423383783792
als/comp	0	0	0	0	0	0	0	0	0	0	-15.559717216257754	20.730034438246093	0	0	0	0
als/comparative	0	0	0	0	0	0	0	0	0	0	-10.412801436204786	-10.53065452794183	0	0	0	0
and/name	0	0	0	0	0	0	0	0	0	0	-5.967495861985781	-44.66322674824513	0	0	0	0
ander/adj	0	0	0	0	0	0	0	0	0	0	-2.152770833224225	1.4449788852274243	0	0	0	0
ander/noun	0	0	0	0	0	0	0	0	0	0	-28.585086330115804	48.7028311873879	0	0	0	0
anderhalf/num	0	0	0	0	0	0	0	0	0	0	-51.128475759449394	21.0830662540798	0	0	0	0
anders/adj	0	0	0	0	0	0	0	0	0	0	-23.48319625726544	21.196074258568316	0	0	0	0
annalen/noun	0	0	0	0	0	0	0	0	0	0	-18.29213507476017	-44.12930593893225	0	0	0	0
antwoord/noun	0	0	0	0	0	0	0	0	0	0	-17.319341109734236	5.23117386263223	-3.129442915234715	-11.484386064375927	20.611075216791175	-4.8660502316915855
april/noun	0	0	0	0	0	0	0	0	0	0	-59.072772118951754	-0.46459418001112235	2.3515366976079566	10.79400345625822	33.05688739691258	9.380914281050865
aura/noun	0	0	0	0	0	0	0	0	0	0	35.44305312141824	-12.343229578005552	0	0	0	0
autoritair/adj	0	0	0	0	0	0	0	0	0	0	49.010897215844594	-6.280060744550928	0	0	0	0
bal/noun	0	0	0	0	0	0	0	0	0	0	16.920163607484326	20.982246328049257	0	0	0	0
balustrade/noun	0	0	0	0	0	0	0	0	0	0	21.222229956071967	8.61575418078532	0	0	0	0
ban/noun	0	0	0	0	0	0	0	0	0	0	1.352131243765088	-40.0678975793376	0	0	0	0
banaal/adj	0	0	0	0	0	0	0	0	0	0	5.177406738242207	-21.231491237309296	0	0	0	0
bedeesd/adj	0	0	0	0	0	0	0	0	0	0	-11.050155642380114	-17.66474380161627	0	0	0	0
bedoeling/noun	0	0	0	0	0	0	0	0	0	0	-32.814333333939615	30.143250708064723	0	0	0	0
bedrijf/noun	0	0	0	0	0	0	0	0	0	0	-41.61679126660775	-3.408806003649399	0	0	0	0
beeld/noun	0	0	0	0	0	0	0	0	0	0	14.934078065797246	-19.084901341333637	0	0	0	0
beeld_uit/verb	0	0	0	0	0	0	0	0	0	0	7.906090027552578	-22.813033439611182	0	0	0	0
beeldend/noun	0	0	0	0	0	0	0	0	0	0	17.602539896527126	-31.482116463884633	0	0	0	0
beeldhouwer/noun	0	0	0	0	0	0	0	0	0	0	17.91837322514712	-30.70622457342567	7.347321522202958	14.33764428809575	0.33757094391759473	18.597399602947224
begin/verb	0	0	0	0	0	0	0	0	0	0	-49.00490033558205	3.125711334166168	0	0	0	0
behaag/verb	0	0	0	0	0	0	0	0	0	0	-8.597490194830852	-0.44650944000157533	0	0	0	0
behalve/comp	0	0	0	0	0	0	0	0	0	0	2.061697436376805	-5.860524926253209	0	0	0	0
behoor/verb	0	0	0	0	0	0	0	0	0	0	42.61369200039266	-1.6100738565983501	0	0	0	0
beide/det	0	0	0	0	0	0	0	0	0	0	-0.897006345072907	31.817475027204676	0	0	0	0
bekering/noun	0	0	0	0	0	0	0	0	0	0	44.444060062392325	-18.6842881935779	0	0	0	0
bel/noun	0	0	0	0	0	0	0	0	0	0	-30.567817593147456	-22.94421220798178	0	0	0	0
ben/verb	0	0	0	0	0	0	0	0	0	0	-32.52462420675306	15.206190910662214	0	0	0	0
bereid/verb	0	0	0	0	0	0	0	0	0	0	22.075310800115638	39.115869132553634	0	0	0	0
bereiding/noun	0	0	0	0	0	0	0	0	0	0	22.115956264219612	40.90894945698253	0	0	0	0
berg_dorp/noun	0	0	0	0	0	0	0	0	0	0	12.769506584214989	-8.034306227424931	0	0	0	0
beschrijf/verb	0	0	0	0	0	0	0	0	0	0	11.623354316951765	-25.039783767809325	0	0	0	0
beschutting/noun	0	0	0	0	0	0	0	0	0	0	20.782055557820932	-1.1172125661620347	0	0	0	0
best/noun	0	0	0	0	0	0	0	0	0	0	-27.916385184473864	14.475166559398964	11.723845637519661	-15.119046242077456	3.0247713973527866	-14.519889551627388
biecht/noun	0	0	0	0	0	0	0	0	0	0	44.10919100486025	-17.170639608170955	0	0	0	0
bij/prep	0	0	0	0	0	0	0	0	0	0	-6.212272993253083	25.731266447215322	0	0	0	0
bijeen/adj	0	0	0	0	0	0	0	0	0	0	18.482917422577405	-19.80319551853912	0	0	0	0
bijvoorbeeld/adv	0	0	0	0	0	0	0	0	0	0	17.212745939545737	35.84789885852504	5.057897535022202	-4.5821273075602305	20.238885802267795	-17.78092312268892
bijzonder/adj	0	0	0	0	0	0	0	0	0	0	-9.269259663144934	-13.458766335035726	0	0	0	0
binnenstad/noun	0	0	0	0	0	0	0	0	0	0	25.30194008919611	-2.4496763588596906	0	0	0	0
blaas/verb	0	0	0	0	0	0	0	0	0	0	9.533948469210326	16.14208204393068	0	0	0	0
blijf/verb	0	0	0	0	0	0	0	0	0	0	-31.61968375904746	19.65414083881906	0	0	0	0
blijf_weg/verb	0	0	0	0	0	0	0	0	0	0	-16.355299088298352	50.60647102592819	0	0	0	0
bloei_op/verb	0	0	0	0	0	0	0	0	0	0	-17.29384418513101	-15.758965732883139	0	0	0	0
boek/noun	0	0	0	0	0	0	0	0	0	0	9.20145402794035	-32.1727811871647	0	0	0	0
boek/verb	0	0	0	0	0	0	0	0	0	0	-55.698670157379645	29.66413387704708	-14.54323088483366	3.8845658161111816	-10.823856865313864	18.05284072112743
boom/noun	0	0	0	0	0	0	0	0	0	0	23.15153738025801	13.38530923151856	-23.764275269551078	-4.431744869031177	5.4166030954087825	18.922949305523595
boven/adv	0	0	0	0	0	0	0	0	0	0	13.177502242309345	15.464008858457555	-15.368411576662197	5.133090348691321	17.644023447689708	12.371224227542037
boven/fixed	0	0	0	0	0	0	0	0	0	0	3.8926145750559726	29.128400869166793	0	0	0	0
brand/verb	0	0	0	0	0	0	0	0	0	0	19.992174162946494	24.104355988604322	0	0	0	0
bravoure/noun	0	0	0	0	0	0	0	0	0	0	0.8161400311218251	-14.236944290085226	0	0	0	0
breed/adj	0	0	0	0	0	0	0	0	0	0	16.797191922625878	11.642162800920525	0	0	0	0
breek_open/verb	0	0	0	0	0	0	0	0	0	0	21.131019619831527	10.745745853889069	0	0	0	0
buiten/adv	0	0	0	0	0	0	0	0	0	0	12.196353557601379	17.36119303313286	6.819071597489112	-13.859024991636417	17.701032325723116	10.682985706935769
burgemeester/noun	0	0	0	0	0	0	0	0	0	0	-28.200496563031724	39.299537847553744	0	0	0	0
buurt/noun	0	0	0	0	0	0	0	0	0	0	26.44038133796764	-0.3162955213545488	0	0	0	0
cd/noun	0	0	0	0	0	0	0	0	0	0	-7.373590996141939	-29.71888248348734	0	0	0	0
champagne/noun	0	0	0	0	0	0	0	0	0	0	31.409425119833166	39.562951191431445	0	0	0	0
charismatisch/adj	0	0	0	0	0	0	0	0	0	0	0.8815592960920301	-32.43331364824234	0	0	0	0
charlatan/noun	0	0	0	0	0	0	0	0	0	0	16.29960113585846	-34.42378458928034	0	0	0	0
charmant/adj	0	0	0	0	0	0	0	0	0	0	1.915538741276808	-20.902765547545954	0	0	0	0
christendom/noun	0	0	0	0	0	0	0	0	0	0	44.090556974008585	-19.812263549749417	0	0	0	0
cirkel/noun	0	0	0	0	0	0	0	0	0	0	6.822439065713519	7.561142185778207	0	0	0	0
collega/noun	0	0	0	0	0	0	0	0	0	0	-17.337469100210594	33.997451802628945	0	0	0	0
compassie/noun	0	0	0	0	0	0	0	0	0	0	37.928789673287916	-24.66698448419889	0	0	0	0
conservator/noun	0	0	0	0	0	0	0	0	0	0	19.45994715445293	-24.76075435282694	0	0	0	0
daar/adv	0	0	0	0	0	0	0	0	0	0	-6.5784938016208745	24.02968576092319	0	0	0	0
daar/noun	0	0	0	0	0	0	0	0	0	0	-29.843429648285813	24.871951953979544	0	0	0	0
daarom/pp	0	0	0	0	0	0	0	0	0	0	-22.78804662373173	25.775489144110487	0	0	0	0
dag/tag	0	0	0	0	0	0	0	0	0	0	43.384199707184486	-27.956800183518027	0	0	0	0
dan/adv	0	0	0	0	0	0	0	0	0	0	-22.059786214289637	21.252033378972758	0	0	0	0
dan/comparative	0	0	0	0	0	0	0	0	0	0	-2.67645171249962	19.5648569623285	0	0	0	0
dan/vg	0	0	0	0	0	0	0	0	0	0	-6.435700826185169	-7.25461002258912	0	0	0	0
danser/noun	0	0	0	0	0	0	0	0	0	0	0.3765239695977816	-28.178659431603254	0	0	0	0
dat/comp	0	0	0	0	0	0	0	0	0	0	-24.30998069541488	24.566684756851803	0	0	0	0
dat/det	0	0	0	0	0	0	0	0	0	0	-25.701519058676624	12.955047622761787	0	0	0	0
de/det	0	0	0	0	0	0	0	0	0	0	32.59379055546794	-3.47415796710677	0	0	0	0
de/name	0	0	0	0	0	0	0	0	0	0	15.606887327149604	-41.573251731825664	0	0	0	0
deel/noun	0	0	0	0	0	0	0	0	0	0	49.785432257500695	-29.086122689234706	0	0	0	0
della/name	0	0	0	0	0	0	0	0	0	0	17.61468237765876	-41.50237373449425	0	0	0	0
denk/verb	0	0	0	0	0	0	0	0	0	0	-17.581885600917904	18.516687846603993	0	0	0	0
desondanks/adv	0	0	0	0	0	0	0	0	0	0	-28.397289988748838	19.01568730345003	0	0	0	0
detective/noun	0	0	0	0	0	0	0	0	0	0	10.866131435976568	-28.53965748652997	0	0	0	0
diezelfde/det	0	0	0	0	0	0	0	0	0	0	-10.432721557229872	9.953610086221873	0	0	0	0
dinsdag/noun	0	0	0	0	0	0	0	0	0	0	-58.38558925209526	-1.675235126047459	0	0	0	0
district/noun	0	0	0	0	0	0	0	0	0	0	-2.7262486237765704	7.969464038591117	-14.265603640111912	-5.264798477016918	-21.071122704740347	-14.013500407852225
dit/det	0	0	0	0	0	0	0	0	0	0	-26.38055730142809	12.104249416587733	0	0	0	0
dokter/noun	0	0	0	0	0	0	0	0	0	0	-16.58096687932492	32.29668893153931	0	0	0	0
dood/noun	0	0	0	0	0	0	0	0	0	0	41.72556981140682	8.472683597755317	0	0	0	0
door/part	0	0	0	0	0	0	0	0	0	0	-49.678095411070935	2.9126098267303933	0	0	0	0
drie/num	0	0	0	0	0	0	0	0	0	0	-47.82281140748372	22.389916753566233	0	0	0	0
drink/verb	0	0	0	0	0	0	0	0	0	0	30.13204928505356	40.62593219374125	0	0	0	0
droom_beeld/noun	0	0	0	0	0	0	0	0	0	0	34.63312631000201	-21.852630847435673	0	0	0	0
druk_uit/verb	0	0	0	0	0	0	0	0	0	0	27.71455354566883	-20.244802283087427	0	0	0	0
dynastie/noun	0	0	0	0	0	0	0	0	0	0	47.0100876968035	-6.328499236248097	0	0	0	0
een/noun	0	0	0	0	0	0	0	0	0	0	-28.676660089153042	48.378514390558635	0	0	0	0
eerder/adj	0	0	0	0	0	0	0	0	0	0	-49.50777414707498	12.491890654089401	0	0	0	0
eerder/vg	0	0	0	0	0	0	0	0	0	0	-6.824627194798547	-7.35718447217322	0	0	0	0
eerst/adj	0	0	0	0	0	0	0	0	0	0	-60.2043401158184	17.35976430361207	0	0	0	0
eerste/num	0	0	0	0	0	0	0	0	0	0	-51.328503569644	8.935462666826565	0	0	0	0
eeuw/noun	0	0	0	0	0	0	0	0	0	0	44.02240089413926	-8.89538450344432	0	0	0	0
eigenlijk/adj	0	0	0	0	0	0	0	0	0	0	-23.278171151594588	15.707575564458645	0	0	0	0
eindeloos/adj	0	0	0	0	0	0	0	0	0	0	18.020082067426294	-9.876512084966983	0	0	0	0
elders/adv	0	0	0	0	0	0	0	0	0	0	-5.087023808278214	24.72700564278509	0	0	0	0
electrisch/adj	0	0	0	0	0	0	0	0	0	0	15.240215700070278	7.993934864609492	0	0	0	0
elfde/num	0	0	0	0	0	0	0	0	0	0	-51.748170178412835	7.983265440967218	0	0	0	0
en/adv	0	0	0	0	0	0	0	0	0	0	3.1202135758427176	18.152198738415752	0	0	0	0
en/comp	0	0	0	0	0	0	0	0	0	0	-21.780908927886784	18.212989784078367	0	0	0	0
en/name	0	0	0	0	0	0	0	0	0	0	16.249777223228627	-7.4331430755806265	0	0	0	0
en/noun	0	0	0	0	0	0	0	0	0	0	-28.730040072484766	49.29659851291123	0	0	0	0
en/tag	0	0	0	0	0	0	0	0	0	0	-21.45080486631621	16.97012475047734	0	0	0	0
er/adv	0	0	0	0	0	0	0	0	0	0	-7.678464643217384	23.725687154136732	0	0	0	0
er/noun	0	0	0	0	0	0	0	0	0	0	-29.95426217077759	24.957910897020962	0	0	0	0
ervan/pp	0	0	0	0	0	0	0	0	0	0	31.237188298426716	-4.343159098813325	0	0	0	0
even/adv	0	0	0	0	0	0	0	0	0	0	-10.212904192930644	-10.898342044278332	-8.477398318665387	-5.912039320112603	-0.9039030551941624	-12.189803772810818
expansie/noun	0	0	0	0	0	0	0	0	0	0	-42.66793365627702	-3.0980859764607134	0	0	0	0
eén/num	0	0	0	0	0	0	0	0	0	0	-45.98720261172922	21.324062879378918	0	0	0	0
fase/noun	0	0	0	0	0	0	0	0	0	0	-45.74383313607063	2.2900991094050314	0	0	0	0
façade/noun	0	0	0	0	0	0	0	0	0	0	13.423870747441978	-13.40722984248674	0	0	0	0
feestgedruis/noun	0	0	0	0	0	0	0	0	0	0	-20.85204748760581	-23.28998357085817	0	0	0	0
fietser/noun	0	0	0	0	0	0	0	0	0	0	26.21401272620153	21.145251963445173	0	0	0	0
file/noun	0	0	0	0	0	0	0	0	0	0	27.62484221759383	24.31423593095067	-25.95490680593655	-7.2228523541089285	10.664392615733053	18.881264371016897
filosoof/noun	0	0	0	0	0	0	0	0	0	0	14.495552551798486	-33.21725245839214	0	0	0	0
flat/noun	0	0	0	0	0	0	0	0	0	0	23.494761964138576	7.1417540880706785	0	0	0	0
frank/noun	0	0	0	0	0	0	0	0	0	0	-54.28535871936689	29.521612618808366	0	0	0	0
from/name	0	0	0	0	0	0	0	0	0	0	-7.8966897610963445	-43.95127285586916	0	0	0	0
ga/verb	0	0	0	0	0	0	0	0	0	0	-8.715673364096052	46.925002200310765	0	0	0	0
gebakken/adj	0	0	0	0	0	0	0	0	0	0	21.34006197463313	40.00891891979696	0	0	0	0
gebouw/noun	0	0	0	0	0	0	0	0	0	0	23.724382182145405	0.5481347120819439	0	0	0	0
gebruik/verb	0	0	0	0	0	0	0	0	0	0	9.389309004175537	34.53886720676316	0	0	0	0
gecharmeerd/adj	0	0	0	0	0	0	0	0	0	0	1.442579861261641	-18.85383050097167	0	0	0	0
gedachte/noun	0	0	0	0	0	0	0	0	0	0	30.267247776963238	-23.733501593152496	0	0	0	0
geef_toe/verb	0	0	0	0	0	0	0	0	0	0	-33.757101957904155	25.069003822482987	0	0	0	0
geen/det	0	0	0	0	0	0	0	0	0	0	-12.278561554247654	22.791577785877994	0	0	0	0
gehalveerd/adj	0	0	0	0	0	0	0	0	0	0	21.272863361936658	44.68919888635751	0	0	0	0
gehuld/adj	0	0	0	0	0	0	0	0	0	0	8.47739454791559	1.6623407829973313	0	0	0	0
geleden/adj	0	0	0	0	0	0	0	0	0	0	-50.69545052348048	12.690013961310228	0	0	0	0
geloof/verb	0	0	0	0	0	0	0	0	0	0	40.53663911519476	-17.528195515502475	0	0	0	0
gelovig/adj	0	0	0	0	0	0	0	0	0	0	42.1971411387142	-17.58715005428503	0	0	0	0
gelukkig/adj	0	0	0	0	0	0	0	0	0	0	-27.83573863110085	16.6531932203233	0	0	0	0
genadeloos/adj	0	0	0	0	0	0	0	0	0	0	-2.7543299403675494	-14.289863740917621	0	0	0	0
genoeg/adv	0	0	0	0	0	0	0	0	0	0	-22.3009633035035	4.143060469393316	0	0	0	0
gepolijst/adj	0	0	0	0	0	0	0	0	0	0	-12.636867275715067	-19.91401987761111	0	0	0	0
gered/adj	0	0	0	0	0	0	0	0	0	0	33.487381384087556	8.493744214634027	0	0	0	0
gestalte/noun	0	0	0	0	0	0	0	0	0	0	4.009839141426546	-24.362899708263278	0	0	0	0
geur/noun	0	0	0	0	0	0	0	0	0	0	24.82538197087414	34.84153598155013	0	0	0	0
gewoon/adj	0	0	0	0	0	0	0	0	0	0	-18.471514252816288	21.48730956053209	0	0	0	0
gezelschap/noun	0	0	0	0	0	0	0	0	0	0	-1.6343772698727836	-32.71016192917144	0	0	0	0
geïnspireerd/adj	0	0	0	0	0	0	0	0	0	0	6.214769782178672	-14.28491043501138	13.237516071181995	-2.9356344075986973	2.4274806395281954	4.6781981981799134
gigantisch/adj	0	0	0	0	0	0	0	0	0	0	17.500659264841527	0.7698807331629008	0	0	0	0
gij/pron	0	0	0	0	0	0	0	0	0	0	-11.098978215913611	26.349940091556093	0	0	0	0
gisteren/adv	0	0	0	0	0	0	0	0	0	0	-35.669370173418336	6.262200498884934	0	0	0	0
glans/adj	0	0	0	0	0	0	0	0	0	0	11.411068161443046	3.256893466440613	12.192259791392233	11.25379935838117	7.97250411714974	11.300239888059068
glinsterend/adj	0	0	0	0	0	0	0	0	0	0	12.033580390645488	2.5830746844655526	3.1059866891084407	21.98820344486951	8.119805922827554	10.469190994872296
god/noun	0	0	0	0	0	0	0	0	0	0	39.02242846074388	-15.997156609877047	12.597006405813532	6.159301211429128	-15.911827483015848	-6.344587861062393
goed/adj	0	0	0	0	0	0	0	0	0	0	-27.23447776627412	-2.592840358401414	0	0	0	0
gouden/adj	0	0	0	0	0	0	0	0	0	0	8.62870631481984	5.115600087291354	-2.1675631001709985	4.423099144225972	8.472473570720053	13.493117274831823
grappig/adj	0	0	0	0	0	0	0	0	0	0	3.0068882162973773	-20.93160026164687	0	0	0	0
grif/adj	0	0	0	0	0	0	0	0	0	0	-67.8493302521047	22.45251964641858	-20.40246368254294	9.316207635088231	17.877703189154396	-24.94077549314546
groep/noun	0	0	0	0	0	0	0	0	0	0	-2.955475007903807	-32.924859282414985	0	0	0	0
groot/adj	0	0	0	0	0	0	0	0	0	0	16.821978578198003	0.67930593223722735	0	0	0	0
haar/pron	0	0	0	0	0	0	0	0	0	0	-15.552241955227133	30.689069507774317	0	0	0	0
half/adj	0	0	0	0	0	0	0	0	0	0	-51.030247084030826	23.438732578490313	0	0	0	0
hart/noun	0	0	0	0	0	0	0	0	0	0	31.185411782842447	-21.168441394101407	9.60303409123805	-3.097059178385253	-8.233753676051279	-8.765994327345306
heb/verb	0	0	0	0	0	0	0	0	0	0	-17.1008724824419	25.166856874456823	0	0	0	0
heel/adv	0	0	0	0	0	0	0	0	0	0	-20.096303015116394	3.0205735271165164	0	0	0	0
heen/adv	0	0	0	0	0	0	0	0	0	0	3.9024311279674397	17.91964030918723	0	0	0	0
heers/verb	0	0	0	0	0	0	0	0	0	0	39.50074063564127	-6.642706371649306	0	0	0	0
heerser/noun	0	0	0	0	0	0	0	0	0	0	48.06762063114185	-8.343047636594154	0	0	0	0
heet/verb	0	0	0	0	0	0	0	0	0	0	4.108130747724342	-34.60382878901178	0	0	0	0
helder/adj	0	0	0	0	0	0	0	0	0	0	8.281056245094991	-8.947496601958592	0	0	0	0
help/verb	0	0	0	0	0	0	0	0	0	0	-10.592587225409613	43.4199209663629	0	0	0	0
hem/pron	0	0	0	0	0	0	0	0	0	0	-15.133729483774145	30.141382887998653	0	0	0	0
hen/pron	0	0	0	0	0	0	0	0	0	0	-15.864355505830819	29.736644795624894	0	0	0	0
het/adj	0	0	0	0	0	0	0	0	0	0	-60.38216372481088	17.490564392079857	0	0	0	0
het/noun	0	0	0	0	0	0	0	0	0	0	-25.443355780355063	14.021177664169267	0	0	0	0
hij/pron	0	0	0	0	0	0	0	0	0	0	-19.589661842548946	25.53921759244434	0	0	0	0
hoe/adj	0	0	0	0	0	0	0	0	0	0	-20.31264101764514	8.469465004025531	0	0	0	0
hoewel/comp	0	0	0	0	0	0	0	0	0	0	-31.10794811018836	16.109774750357957	0	0	0	0
hoofd/noun	0	0	0	0	0	0	0	0	0	0	4.479562651030822	17.362073683755643	0	0	0	0
hoog/adj	0	0	0	0	0	0	0	0	0	0	14.300390175293087	13.949048026960932	-13.876285166844625	3.679334459961505	13.32636048995099	15.715426648855601
houd_vast/verb	0	0	0	0	0	0	0	0	0	0	2.8962326532653218	15.092115445738091	0	0	0	0
huis/noun	0	0	0	0	0	0	0	0	0	0	23.520510267380914	5.620478091775321	0	0	0	0
hul/verb	0	0	0	0	0	0	0	0	0	0	8.504733005846745	1.3493275820933346	0	0	0	0
hun/pron	0	0	0	0	0	0	0	0	0	0	-14.075626720234382	31.327784209517112	0	0	0	0
iemand/det	0	0	0	0	0	0	0	0	0	0	35.36807468650766	4.223660393226583	0	0	0	0
ik/pron	0	0	0	0	0	0	0	0	0	0	-21.5847555843543	22.680898875555467	0	0	0	0
in/prep	0	0	0	0	0	0	0	0	0	0	2.839100212990431	9.588454381911504	0	0	0	0
indrukwekkend/adj	0	0	0	0	0	0	0	0	0	0	8.504825594513337	-15.141895865956647	0	0	0	0
ingetogen/adj	0	0	0	0	0	0	0	0	0	0	-6.267560388178211	-23.67659923279183	0	0	0	0
inktvis/noun	0	0	0	0	0	0	0	0	0	0	19.35708643633513	44.005034112308444	0	0	0	0
interieur/noun	0	0	0	0	0	0	0	0	0	0	19.884766491897043	-4.484475263893002	0	0	0	0
intiem/adj	0	0	0	0	0	0	0	0	0	0	10.034955967570667	-18.832921405869048	17.35904360850999	-1.4232572888971493	2.6024015372778773	-2.899320120928536
jaar/noun	0	0	0	0	0	0	0	0	0	0	-54.49067006920728	17.740352457835296	0	0	0	0
jaloers/adj	0	0	0	0	0	0	0	0	0	0	3.664342936707064	23.800858284032376	0	0	0	0
joint/noun	0	0	0	0	0	0	0	0	0	0	30.107402044063765	42.19960378873568	0	0	0	0
jong/adj	0	0	0	0	0	0	0	0	0	0	-3.7653618617522406	-1.6669058087908575	0	0	0	0
juist/adj	0	0	0	0	0	0	0	0	0	0	-15.36300046290724	5.200624648252253	0	0	0	0
jury/noun	0	0	0	0	0	0	0	0	0	0	-4.225291301145798	3.503119680447578	0	0	0	0
kaal/adj	0	0	0	0	0	0	0	0	0	0	23.934950275204752	10.896999806134986	0	0	0	0
kaats_terug/verb	0	0	0	0	0	0	0	0	0	0	9.175904924746012	11.008500974820898	0	0	0	0
kader_lid/noun	0	0	0	0	0	0	0	0	0	0	-18.639917977278447	35.66450069149965	0	0	0	0
kamer/noun	0	0	0	0	0	0	0	0	0	0	24.584967512315888	6.688599472482125	-18.38561031767054	3.414876808026727	14.235771108414	21.116662336507012
kan/verb	0	0	0	0	0	0	0	0	0	0	-25.169493501327008	29.706508971074342	0	0	0	0
kan_terecht/verb	0	0	0	0	0	0	0	0	0	0	-56.76165631698129	-3.494510109611403	0	0	0	0
kapper/noun	0	0	0	0	0	0	0	0	0	0	17.205359279814783	31.470996013007024	0	0	0	0
katholiek/noun	0	0	0	0	0	0	0	0	0	0	43.37389802566422	-18.51868513910111	0	0	0	0
keer/noun	0	0	0	0	0	0	0	0	0	0	-57.33852011231195	12.086132756891192	0	0	0	0
kelder/noun	0	0	0	0	0	0	0	0	0	0	22.079535414889733	5.082511105158568	0	0	0	0
kerst_stal/noun	0	0	0	0	0	0	0	0	0	0	20.49892886740329	-17.963304405498935	0	0	0	0
keuken/noun	0	0	0	0	0	0	0	0	0	0	19.714393299904618	33.60387549792353	0	0	0	0
keur/noun	0	0	0	0	0	0	0	0	0	0	23.89779995503861	-31.674770253778018	0	0	0	0
keyboards/noun	0	0	0	0	0	0	0	0	0	0	-10.579924323325846	-26.065233157078982	0	0	0	0
