measure	globqual	meanclassqual	classqual_dof_1	classqual_dof_2	classqual_dof_3	model	technique
kNN	0.7401243707432632	0.7341351463163713	0.6795698924731183	0.7912727272727272	0.7315628192032686	dof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.313802662698479	1.321243248773057	1.447643131254673	1.2437471528057813	1.2723394622587165	dof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.057658888833924456	0.06184113209438254	0.20000987158251485	0.01082380879123916	-0.0253102840906064	dof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6806936734870346	0.6743001644949279	0.6083880751783104	0.7361461538794617	0.6783662644270115	dof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7036422860527095	0.6976745402557654	0.6432062561094819	0.7546181818181819	0.6951991828396322	dof.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.9068217661718834	1.9247061601231454	2.138823189166316	1.7478626548717395	1.887432636331381	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.32854346737963486	0.333419849322062	0.40594121640688785	0.28329066797593133	0.3110276635833668	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7793886074653681	0.7742633588293668	0.7624833436234241	0.8182424441981804	0.742064288666496	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8045157456922163	0.7987141976954294	0.7869012707722385	0.8482909090909091	0.7609504132231405	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7860956057812591	1.7937861326103586	1.8932355831205907	1.7167442822791257	1.7713785324313596	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2956609037389061	0.29635110918935387	0.3377431621892503	0.28504940289647557	0.2662607624823357	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7904931950658787	0.7825676822640334	0.7670924691154323	0.8502050601858616	0.7304055174908064	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.8086749851455733	0.8018358008234842	0.7915933528836755	0.8597818181818182	0.7541322314049587	dof.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.851604085601421	1.860132186298902	1.9681584467192192	1.775004345338612	1.837233766838875	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.320384651420326	0.321759592713744	0.3772026256947193	0.30289615485723653	0.2851799975892762	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7855633067287814	0.776154459042049	0.7516636841901786	0.8572777365123047	0.7195219564236638	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.8065359477124183	0.799539393939394	0.7636363636363637	0.8622545454545455	0.7727272727272727	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3071876358453802	1.3077604074505205	1.405197331549264	1.2898562795676387	1.2282276112346586	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.06647446850310464	0.06848170116844657	0.1552290587580547	0.04015872864026627	0.010057316107018719	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6619444947092332	0.652768933430308	0.5488899732852005	0.742691002405353	0.6667258246003703	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7076054664289958	0.7005013833348144	0.6314760508308895	0.7685818181818181	0.7014462809917356	dof.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.7606613073051243	1.7588645476431237	1.7731582412245002	1.7717926554448882	1.7316427462599828	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.28359656428118146	0.2825585266168963	0.30389842914959025	0.28825960803872885	0.2555175426623697	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7639290872131428	0.7599606442089516	0.7344513625798258	0.7962279406259283	0.7492026294211006	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7793820558526441	0.7739995438253503	0.7581622678396872	0.8206545454545454	0.7431818181818182	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7705569257693916	1.7619344830829267	1.5247656447598918	1.8652942575065317	1.8957435469823567	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.24486658678044515	0.2408927518812171	0.15729934917274102	0.28505384627868113	0.28032506019222914	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7479537894861062	0.7405884423009798	0.6840463143617695	0.8091426822562442	0.7285763302849254	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7710635769459299	0.7657042092479043	0.7182795698924731	0.8164363636363636	0.762396694214876	dof.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4183926594498786	1.4067178613053775	1.082324339701561	1.547108559690146	1.5907206845244253	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.12274418638832858	0.11648515202733062	-0.09562000209092732	0.19691191648832157	0.24816354168459762	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7058465908040493	0.6991734344077162	0.6346701951755487	0.7630788953114674	0.6997712127361323	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7340463458110517	0.7287761189608697	0.7018572825024438	0.776	0.7084710743801653	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.199381712810223	1.2126081765402792	1.236672848682143	1.0999697640509134	1.3011819168877814	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.01713648719185618	0.02651005483797574	0.07645429539961515	-0.05776110468961298	0.06083697380392505	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6277046053180496	0.6139150374848308	0.5140895746887383	0.7414484177806531	0.586207119985101	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6767082590612002	0.6677418643917178	0.580058651026393	0.7537454545454545	0.6694214876033058	dof.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.8022501187815647	1.7880738490692842	1.8075865168922596	1.906797852690901	1.649837177624692	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.2747594638924661	0.2670521595433305	0.29266387898597074	0.32993259169372147	0.17856000795029922	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7600205075686469	0.754079727673901	0.735235171143751	0.806835218057446	0.7201687938205059	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7748889546935149	0.7682615850421577	0.7386119257086999	0.8280727272727273	0.738100102145046	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6451555112536678	1.6309333044194947	1.3491272084930919	1.7835289122471816	1.7601437925182108	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.18933664331213237	0.18430286661239198	0.14206955090976064	0.23192238632435921	0.1789166626030561	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7496837702948714	0.7431987006763812	0.7003395740276187	0.8032640584394801	0.7259924695620446	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7618596387326029	0.7567388623458214	0.7237536656891496	0.8040727272727273	0.7423901940755874	dof.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.3462194140257335	1.3685273577034018	1.488247479544097	1.1649879355809865	1.4523466579851223	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.09348103258446777	0.10337713986244045	0.2033374809815449	0.007878631562050745	0.09891530704372571	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6626103215623884	0.6596091819598705	0.6328839320273009	0.6881717057849612	0.6577719080673495	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7131773763695588	0.7080481363105502	0.6930596285434995	0.7534545454545455	0.6776302349336057	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.167281618239733	1.1833494141360483	1.2377967627449504	1.0402771159525908	1.271974363710604	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	2.709033724859794e-4	0.010191867314461485	0.06786916205005512	-0.08082049682800672	0.043526936721336056	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6029299985895868	0.594065148115241	0.5394095800450742	0.6757354638903756	0.5670504004102731	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6356529464021321	0.6290291798009087	0.5726295210166178	0.6917818181818182	0.62267620020429	dof.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.7633418888630066	1.7702883925593333	1.7938203681041172	1.7100570140039455	1.8069877955699374	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.28231434632923624	0.2837491398712673	0.2906198115266351	0.2708323158195409	0.289795292267626	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.8001356726326058	0.7948793011259094	0.7594412723318844	0.844631862695605	0.780564768350239	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.8147765278200061	0.8093817986467379	0.7796676441837732	0.8588673621460506	0.7896103896103897	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.8266330874310677	1.8224661734968435	1.8947554767612254	1.838132056048254	1.7345109876810514	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2886945492676383	0.2846662086513206	0.30920931408026564	0.31055004800443864	0.2342392638692575	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7576599914583136	0.7524419109669996	0.7308247364618542	0.7986198224788201	0.7278811739603247	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.79738522347218	0.7925461459041575	0.7657869012707722	0.8369597615499255	0.7748917748917749	dof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6975126389641766	1.733785134631668	2.0662347298233743	1.3696398040710034	1.765480870000626	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.25068304367418576	0.2661363301516316	0.4197302712943978	0.10816585312423156	0.27051286603626534	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7722759393078371	0.7663031825927584	0.7368458879976107	0.820276074939202	0.7417875848414627	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7788993615080572	0.7751627859771699	0.7497556207233627	0.8105812220566319	0.7651515151515151	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.302749016740262	1.3342720359416416	1.429017835653672	1.0637958533463585	1.5100024188248942	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.07511333019992537	0.09665920549497042	0.20456626565267327	-0.09842974857444518	0.18384109940668317	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6977140978218155	0.69080940726805	0.6474092883169507	0.7554173953242547	0.6696015381629447	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.7386439647309212	0.7329411818570993	0.7059628543499511	0.7842026825633382	0.7086580086580087	dof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.790697807813874	1.7833437681643165	1.9395031870879635	1.8042233230302342	1.606304794374752	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.2962979779073355	0.29291145914247113	0.3624290456562351	0.30309332314432813	0.2132120086268501	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7814559504633791	0.7774304302927871	0.7439605855759791	0.8170319864364257	0.7712987188659567	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.793797506840985	0.7892765762940274	0.7652003910068426	0.8305514157973174	0.772077922077922	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.800113108209934	1.8056078007319434	1.7800892287612444	1.7684171187228772	1.8683170547117083	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2778116459227233	0.278352077070857	0.2850779242556935	0.27250677344044905	0.2774715335164285	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7783201826281554	0.7743262028667477	0.7355509174308118	0.8149361375400191	0.7724915536294122	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7877166311948921	0.785045514447947	0.7345063538611926	0.8180327868852459	0.8025974025974026	dof.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6803079744677785	1.6890715448540752	1.632368004766224	1.6335458689405995	1.8013007608554024	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.1935739924961834	0.19793503429278228	0.2705692956536431	0.1464176698340767	0.17681813739062704	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7369114048621054	0.7342452847366745	0.7033728209656711	0.7625353397746446	0.7368276934697079	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7690483429613865	0.7655240933929458	0.7515151515151515	0.7965722801788375	0.7484848484848485	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3771868650956576	1.3764198523984856	1.3342301246595156	1.3924473351907263	1.4025820973452148	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.09014120661802442	0.09261715451531519	0.1409227376634289	0.061694557946289884	0.07523416793622681	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6282261763460263	0.6202045695949425	0.6120701749669883	0.6852485161798278	0.5632950176380114	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6777743995135299	0.6716823748552992	0.6557184750733138	0.723397913561848	0.6359307359307359	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.6541197980834283	1.6577010890555572	1.9049957333875969	1.5996834527841202	1.4684240809949547	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.23969263635168056	0.2396922611240463	0.3610545449389888	0.22621076278026706	0.13181147565288304	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7729727990307786	0.7662267496116325	0.7519888890575879	0.825337544442022	0.7213538153352878	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7782055078472017	0.774005888533761	0.7550342130987292	0.8119272727272727	0.7550561797752808	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.6726511504727117	1.6744831081348448	1.6159240274540752	1.6653671448139618	1.7421581521364977	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.21580962910283472	0.21732098231413202	0.2471147104993124	0.20112208374166	0.20372615270142366	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7523385002526349	0.7484618704720739	0.725471727887164	0.7840753680546256	0.7358385154744322	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7795084394432928	0.7756086826950183	0.7362658846529814	0.8132363636363636	0.7773237997957099	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.5114512939066038	1.5247424418252165	1.5623768795819024	1.4072168817685273	1.6046335641252196	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.16980054094941985	0.17813073174336017	0.21214344147500638	0.10331352583596413	0.21893522791910996	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7050882378849967	0.7005833006087167	0.617738044872698	0.7482054330187745	0.7358064239346774	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7220017767249037	0.7164407950472467	0.6713587487781036	0.7688727272727273	0.7090909090909091	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1717796187192826	1.1786035707301121	1.2261864031428966	1.1151234430363404	1.1945008660110992	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.028975462366300636	0.035223168997150875	0.07759700197844245	-0.022764088436076614	0.05083659344908678	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP	0.5931675490197034	0.5831113312351563	0.5151803867232942	0.6764164045102503	0.5577372024719246	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6485638140361267	0.6419319369849271	0.5910068426197458	0.7041454545454545	0.6306435137895812	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.6875234322316122	1.7053392381357508	2.002484289002345	1.5131296254942164	1.600403799910691	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.24963804711060741	0.25556357490421594	0.3923299030089995	0.18636586330492375	0.18799495839872454	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7240884130272354	0.7150213696010251	0.7042839439388965	0.7933306855261579	0.6474494793380209	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7540387481371088	0.7470119079356616	0.7466275659824047	0.8065982404692082	0.6878099173553719	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.85347239545609	1.8645102304169465	2.1687548807515817	1.7287390383409895	1.6960367721582685	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3089758341106846	0.3110780509837304	0.43837676752638033	0.2755872251783906	0.21927016024642026	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.743946778184609	0.7370300826113957	0.7475539789640392	0.7941682122799183	0.6693680565902297	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.7703129657228018	0.764702005391155	0.7652003910068426	0.8121700879765396	0.71673553719008265	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4919809847427608	1.4818019485082334	1.2588205243912567	1.5990106477336703	1.587574673399773	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.1712223145441188	0.16378264175083254	0.09944170712948527	0.23574944383580607	0.15615677428720626	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.7562268757970033	0.746864783948254	0.7039438418611786	0.8321437485122519	0.7045067614713314	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7654843517138599	0.7582126247815397	0.7288367546432062	0.8239002932551319	0.721900826446281	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1741318016743323	1.1747917937615238	1.215157674785527	1.1635938217694841	1.1456238847295603	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.02377510993997216	0.025192517560121332	0.08512538979317352	0.004859915190378035	-0.014407752303187565	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP	0.6530255499842211	0.6450813913986684	0.605407362617207	0.7178963500792489	0.6119404614995493	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN	0.6937108792846498	0.6859504132231404	0.6527859237536656	0.7563049853372434	0.6487603305785123	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.6416598319088533	1.654779820393162	1.869815925527452	1.5137582366880062	1.5807652989640282	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.2262554285930624	0.2307167694683241	0.3341037449635931	0.178559996011903	0.1794865674294762	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP	0.7391235068016924	0.7331150990587351	0.7337101550183407	0.7839370179977332	0.6816981241601313	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN	0.7610134128166915	0.756196866020913	0.7673509286412512	0.7954545454545454	0.7057851239669422	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.5544564735489683	1.5648486310043543	1.9796685894979051	1.4191900805498951	1.295687222965263	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.16481080440746737	0.16840164882601968	0.4039167942923556	0.1052687800762936	-0.0039806278905901386	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP	0.7363246185927051	0.7308890505359702	0.7671477650823089	0.7719044584407607	0.653614928084841	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN	0.755886736214605	0.74995038360141	0.7622678396871945	0.7985337243401759	0.6890495867768595	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4040868271022846	1.428090825661048	1.5706610122511742	1.2049222008451188	1.508689263886851	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.10506176959090444	0.11706744338770009	0.19069148253440632	0.0051271460611387884	0.15538370156755515	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP	0.6873598379929591	0.6824764595738707	0.6590873615939649	0.7270980125661343	0.6612440045615129	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN	0.7035469448584203	0.7001880979886845	0.6625610948191594	0.7338709677419355	0.7041322314049586	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3274200357821713	1.345130376212325	1.6360191937122561	1.1546832118040884	1.2446887231206303	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
